day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
108,-2,0,-1,0,-3,-2,-1,0,0,-1,-3,-1,-2,0,-1,-2,-1,-3,-1,-1,-2,-1,-1,0,-2,-1,-2,0,-1,-3,-3,-2,-3,0,-2,-1,-1,-1,-1,-1,-3,-1,5,0,15,0,0,0,-1,-1,0,11,-2,2,-1,-1,0,3,12,-5,20,-1,2,5,0,0,-1,-2,-1,0,0,-1,-2,0,3,-2,0,-1,1,-2,0,0,0,0,0,-1,0,0,0,-2,-1,-1,0,3,5,0,0,2,0,3,0,-2,6,-1,2,9,5,-1,3,-2,0,1,-1,1,0,0,-1,-1,3,-1,2,-4,-2,0,3,1,0,5,21,8,2,2,0,18,12,-2,0,7,4,3,0,1,5,-8,0,-3,-3,-4,-1,-4,-6
112,3,25,16,3,1,3,4,33,1,14,19,15,21,31,27,20,32,19,24,21,3,19,18,26,1,20,0,31,9,9,2,4,1,22,9,3,1,2,2,3,3,1,9,6,25,2,2,4,4,2,3,10,2,6,1,1,6,53,16,1,24,6,14,15,6,0,2,0,4,2,1,3,1,1,3,2,0,0,8,1,3,0,1,0,1,2,0,2,1,1,3,2,0,1,0,3,0,0,0,0,3,2,9,2,9,2,9,2,3,0,7,2,6,3,5,2,1,5,18,4,6,5,0,7,10,9,3,8,29,25,3,15,4,23,20,8,0,21,3,2,1,9,4,13,1,22,7,9,6,6,12
115,-3,-7,-2,-3,-1,-3,-4,-6,0,-3,-2,-2,-1,-1,0,0,-1,-1,0,-3,-3,-6,-2,-2,-1,-3,0,-6,-9,-5,-2,-2,-1,-2,-3,-2,-1,-2,-1,-3,-3,-1,2,-1,1,-1,-2,-4,-4,-2,-2,7,-2,-5,-1,-1,-1,-12,-1,-1,1,-6,-2,0,-5,0,3,0,-4,-2,0,-3,0,-1,6,-1,0,0,-3,-1,-3,10,-1,0,-1,-2,0,-2,-1,-1,-2,-2,0,-1,0,-3,0,4,0,4,0,-2,-7,-2,2,0,2,-1,-3,4,-2,-2,1,-1,2,-2,0,-2,-3,-3,-2,-5,0,4,-3,4,-3,-1,16,5,-2,8,-1,6,20,0,0,11,1,4,-1,2,3,-12,-1,-18,-7,-8,-6,-6,-10
119,7,11,20,5,13,31,14,23,9,22,23,17,4,21,30,21,21,9,4,17,9,5,21,-4,15,7,11,19,7,5,5,10,7,18,4,2,-1,0,20,4,8,5,17,9,14,-2,-9,13,2,3,1,15,7,-10,15,3,11,45,-1,18,10,8,11,24,8,7,13,-1,-13,8,5,1,4,0,3,10,5,2,5,-5,-7,-5,3,0,5,-4,2,6,4,-1,4,-6,-2,-4,0,-8,2,3,-1,3,2,-7,2,-5,12,3,-5,3,1,7,3,4,12,5,-3,14,-4,7,17,5,4,1,1,2,4,5,1,3,2,16,0,20,19,23,12,-4,0,24,12,5,8,3,7,-10,12,1,10,0,12,0,101
122,-14,13,8,-1,-1,-5,3,-5,5,-7,0,0,9,1,8,3,-1,0,-2,-1,3,2,10,2,7,-7,5,6,9,-4,-4,-3,-6,-9,-1,9,5,3,10,3,-2,-14,10,7,-2,-7,7,0,-15,-8,-11,-2,-5,-2,-5,-9,3,5,0,14,-2,0,17,12,-14,5,0,-12,4,-9,-3,7,-6,-3,7,6,6,-4,-2,0,1,4,-9,0,1,3,0,-6,-6,-6,0,-6,0,-2,5,-1,1,4,2,2,2,4,-2,9,-2,6,2,6,-4,15,-2,-2,-6,7,8,-1,2,4,-6,8,6,1,0,-6,4,3,-3,3,25,-4,-5,-1,-17,13,7,-2,3,-5,-1,0,0,-6,-3,-33,-8,-31,-2,-55,-18,-5,24
126,1,17,3,0,0,2,28,40,2,27,5,36,-3,23,34,32,8,50,26,31,28,-2,16,36,-11,2,9,30,2,10,-14,5,27,32,3,17,-8,-2,11,-3,1,14,-6,5,13,3,4,-3,7,-10,-1,3,-12,-8,6,8,4,71,1,4,23,8,16,-5,5,7,-5,22,5,8,-6,2,4,-7,2,11,4,0,5,-4,1,-3,5,-3,3,-1,7,-9,8,5,6,-3,0,-2,3,5,-3,0,4,1,2,0,4,9,19,-5,2,8,15,-9,9,8,8,4,8,10,5,4,1,6,10,19,5,4,3,10,12,3,21,23,23,15,31,29,24,6,14,29,17,-3,-1,4,7,0,2,-3,15,89,1,16,-8
129,10,1,3,-8,-5,-7,-2,-13,-15,4,5,2,-2,1,-5,5,-3,1,2,0,0,2,-4,9,0,-12,-11,5,-4,12,-2,-11,20,-2,-3,-4,-3,-4,-5,20,-2,12,7,4,-10,5,1,13,5,4,-1,12,3,2,9,0,5,43,17,1,10,2,14,-6,5,-3,1,7,-2,10,-1,-3,1,6,1,11,2,3,10,4,2,-2,-5,9,-4,3,4,1,2,-3,-6,0,3,-2,2,5,-1,3,4,4,2,8,5,-3,1,8,2,11,5,5,-1,11,3,10,-1,-1,7,7,7,11,5,-3,-2,-1,6,-1,-6,8,35,2,4,1,4,52,24,15,4,13,2,5,-1,12,5,-58,-3,-55,0,24,-2,-4,-31
133,0,19,36,1,2,20,23,38,26,30,9,31,25,0,32,29,38,32,26,33,31,22,9,1,12,19,15,24,5,3,23,34,0,26,0,15,0,0,0,1,2,0,15,2,15,0,0,3,0,0,0,14,0,0,4,1,13,65,19,2,10,1,14,0,8,3,0,0,2,2,1,3,1,0,10,7,1,2,5,1,5,0,0,0,4,0,0,0,1,2,1,0,1,0,0,2,3,0,0,3,0,10,0,2,8,10,6,2,10,6,4,6,11,6,8,7,9,15,6,6,3,11,6,8,9,11,3,5,31,24,17,21,6,16,34,7,0,15,1,10,1,11,10,6,4,14,0,3,1,1,10
136,0,-4,-4,-1,-2,0,-1,-2,-2,-5,0,0,0,0,0,0,0,0,0,-2,-1,0,-1,0,0,0,-1,-4,-2,-1,-3,-3,1,-1,0,15,0,0,0,-1,-1,0,11,0,8,0,0,-3,0,0,1,10,1,1,-4,-1,0,432,2,-2,1,-1,8,0,13,-3,0,0,-2,-2,-1,-3,-1,6,11,7,-1,0,2,-1,1,0,0,0,7,0,0,3,-1,-2,-1,0,-1,0,2,3,2,2,0,5,0,-2,0,-2,-1,-1,8,3,-1,-1,3,1,6,10,5,4,7,-2,1,7,2,1,2,1,9,-1,0,4,10,1,6,19,6,26,11,0,1,-1,2,7,0,2,2,-6,-4,-14,0,-3,-1,-1,-9
140,4,6,15,6,4,4,2,1,19,21,26,32,22,1,0,23,25,20,20,26,19,8,27,3,18,20,11,23,10,11,3,18,5,4,0,15,4,1,0,6,1,2,9,4,9,0,0,5,2,1,1,5,4,0,4,1,13,28,11,2,1,1,17,0,9,0,2,0,2,4,2,1,0,1,9,15,0,6,0,2,2,1,0,2,10,0,2,4,0,0,0,3,2,2,1,2,1,1,0,2,4,2,3,0,9,4,13,7,3,2,14,8,7,0,2,1,7,1,11,8,7,16,6,10,6,3,3,3,11,26,10,16,6,5,18,8,9,3,10,2,0,4,6,22,9,14,11,9,9,7,6
143,-4,-2,-3,-6,-4,-2,-1,0,-3,-2,-2,0,0,-1,0,0,0,0,-3,-1,-3,-4,1,-3,-1,-4,-3,-5,-4,-3,-3,-4,-4,0,0,5,-4,-1,1,-6,-1,-2,5,-3,16,0,0,-5,-1,-1,-1,5,-3,0,-4,0,5,-577,7,3,2,-1,6,0,-3,0,-2,0,0,-4,-2,0,0,3,5,10,0,2,0,-2,-1,-1,0,-2,1,0,-2,4,0,0,0,-3,2,-1,1,8,3,-1,0,9,-4,-2,-3,0,2,-2,-2,-2,-3,-2,3,-2,-1,3,-2,6,0,3,3,-2,1,-3,-1,10,3,-1,3,4,19,3,-3,5,0,26,33,0,-2,-3,2,-2,0,10,-4,-20,-8,-14,-11,-9,-9,-7,-6
147,3,21,10,0,4,5,3,9,14,20,11,38,29,12,38,25,26,32,14,31,13,17,3,2,1,1,4,8,12,15,12,17,1,3,4,8,2,0,0,4,0,0,6,0,10,1,0,7,1,3,2,4,3,1,3,1,7,52,4,7,9,0,6,1,3,0,3,3,5,0,0,1,2,1,0,8,0,2,0,3,1,2,1,1,1,0,1,2,0,2,0,0,0,3,1,5,4,0,1,1,4,4,9,0,9,6,6,1,3,0,4,7,1,9,1,9,3,9,5,7,1,6,5,6,1,1,0,8,28,2,6,1,0,23,29,3,6,16,8,0,1,4,6,10,2,13,4,12,1,2,14
150,0,3,8,4,-11,-7,-12,12,-12,2,-15,-4,-11,-4,0,-6,-4,-4,0,-11,-13,-19,-7,-17,-9,-18,9,5,-5,-15,-11,-2,8,-4,-1,-10,12,-2,3,-3,-8,-4,1,3,7,1,-9,-7,-6,-7,-21,-6,-5,-3,-3,-12,5,-15,0,2,8,3,2,6,-8,6,-6,-4,-8,0,-14,5,-3,0,6,3,2,-9,1,5,10,-5,4,4,2,5,-6,-10,1,-1,-7,-5,-5,-7,2,2,2,1,6,-4,-5,0,4,-5,4,-9,-12,12,-10,-6,6,-6,-8,4,4,5,-6,10,-5,13,-5,9,1,0,3,6,4,-8,11,-9,5,-5,0,1,7,7,-7,-7,-2,10,0,-15,-16,-10,-11,-6,-9,-35,26,-4,-26
154,38,30,13,10,-2,7,23,7,25,35,28,29,31,30,24,28,29,0,14,25,22,18,26,-1,9,6,16,25,11,26,9,2,17,26,7,19,2,0,-5,1,6,9,9,-2,10,17,-10,22,1,10,12,17,2,15,-7,7,13,78,13,14,12,10,19,11,14,2,6,10,0,10,8,13,7,7,3,10,1,7,2,2,9,-1,-5,0,-2,-3,-1,3,5,6,2,-1,3,10,0,1,-1,2,0,10,1,3,9,-3,17,-3,11,1,17,0,6,10,10,-5,3,7,8,4,-3,6,1,-4,4,17,6,2,-1,9,24,24,19,13,-4,18,30,7,5,20,8,8,11,6,7,24,17,26,10,24,-3,1,19
157,24,-10,-4,3,-7,-34,-5,-9,-8,3,8,-7,-4,-8,-3,-7,-1,-2,-4,-9,-9,5,-1,-14,-15,2,-3,-16,-13,-9,-18,-16,-5,1,-17,2,-13,-13,1,-7,10,6,-14,-6,0,10,-1,11,-10,-14,9,-17,-6,3,1,0,11,-13,10,-16,6,-9,-5,-2,6,-1,5,-5,-8,-3,-9,-11,1,0,9,5,-2,7,5,-8,-12,-3,1,3,-6,-5,2,-3,0,-2,2,-11,-2,-3,0,2,2,5,4,-3,-7,0,-5,5,-8,-10,2,-8,-2,-5,-2,0,-4,-4,-8,-2,-8,10,-9,6,-7,7,-1,2,5,7,-2,11,18,-1,1,-13,14,9,11,4,-9,0,-11,-7,-6,-19,3,-2,-10,-29,-21,-63,-9,-6,-16
161,5,23,23,1,19,35,19,15,25,12,0,37,33,29,41,33,36,23,24,38,22,15,24,3,25,7,25,38,29,17,13,14,2,17,-3,8,2,3,-5,-1,-1,2,15,4,13,-1,5,17,-2,1,6,21,6,-3,-7,-6,17,44,16,2,11,12,17,3,13,1,0,2,12,3,8,1,0,7,5,-6,1,-2,-3,-4,0,6,-5,5,7,3,2,-4,7,-6,2,0,3,-11,-2,8,3,0,4,-4,3,3,12,10,8,2,8,11,8,7,-6,20,7,7,3,10,6,11,2,10,12,3,8,6,1,-3,5,-2,27,21,22,2,22,45,23,3,5,7,9,0,9,15,5,0,17,8,3,19,-12,1,-9
164,-3,-3,-4,-1,-2,-4,-2,-2,-10,0,-2,0,1,0,0,0,0,-1,0,0,0,-2,-7,-3,-3,-2,-7,-3,-4,-6,-7,-1,-3,-4,-4,7,-2,-5,-5,-4,-2,-3,-3,-5,3,-2,-3,-7,-1,-1,-1,-4,-4,-2,-1,-5,-4,-13,6,2,8,-5,10,10,-9,-2,-4,0,7,-1,-2,-2,0,1,3,12,0,-3,7,-2,-2,-3,-1,-1,0,4,-1,-2,1,0,-3,-3,3,2,0,-9,-1,4,-3,2,-1,-1,-3,-1,-1,-2,1,1,-4,-1,-1,0,-1,5,-3,3,-3,0,-1,1,-5,2,-2,1,6,0,0,-2,25,-2,3,2,-10,28,29,10,2,13,4,3,-3,-1,-3,-6,-3,-17,-3,-11,-4,-3,-14
168,3,18,6,2,8,27,3,18,7,14,20,38,21,26,29,30,20,34,32,30,14,30,16,2,17,1,3,31,6,16,17,21,7,12,4,18,1,0,0,3,3,3,6,2,17,3,2,5,1,12,21,13,0,0,2,3,4,31,20,12,16,0,16,14,0,2,2,1,2,1,1,0,0,1,11,8,1,1,4,1,0,1,0,0,0,2,0,0,1,0,0,0,0,9,0,1,0,1,2,0,1,0,7,3,12,1,7,8,7,4,2,0,5,9,7,10,2,10,1,4,5,10,2,6,9,6,0,7,26,24,20,17,3,18,27,0,2,15,6,14,1,11,8,4,3,6,2,4,6,8,19
171,-1,-2,-3,-2,-2,-5,-3,0,-5,-1,-1,-1,0,0,-1,0,0,-1,-2,0,0,-2,0,-1,-2,-1,-3,-2,-2,0,-6,-2,-3,-2,-4,20,6,0,0,-3,-3,-3,5,-1,8,-3,-2,-5,-1,-2,7,4,0,0,-2,-2,-4,5,10,11,3,0,3,0,0,-2,-2,-1,9,-1,-1,0,3,-1,9,11,-1,-1,3,-1,0,-1,0,8,0,3,0,2,0,0,2,0,0,0,1,-1,0,2,-1,1,-1,0,6,3,-1,-1,-2,4,-1,0,-2,0,-1,-1,6,4,-1,6,-1,4,1,2,2,0,5,-2,0,2,8,-6,-5,1,5,15,5,0,1,-3,-3,-1,3,-3,-3,-3,-3,-6,-2,-4,-6,-7,-18
175,21,37,33,1,13,31,3,12,3,2,22,32,25,21,32,30,37,25,31,30,31,23,19,1,23,2,1,35,7,25,28,6,11,18,2,22,8,1,0,0,0,3,6,1,19,6,1,1,0,5,16,11,0,2,0,0,1,66,13,15,7,0,13,6,1,3,2,1,7,2,0,0,0,0,10,12,0,2,5,6,1,2,2,4,2,1,0,4,0,1,1,1,0,9,1,1,0,4,2,2,3,1,9,3,14,0,6,11,1,1,2,4,14,5,11,2,5,4,2,7,8,16,14,0,9,1,8,0,26,8,8,18,26,27,14,9,3,14,6,6,13,1,2,5,0,5,2,8,1,2,10
178,5,9,3,-4,0,1,-8,1,-12,-6,1,3,3,-1,-5,5,3,-1,0,2,-5,7,7,2,2,7,2,5,-5,3,1,7,3,0,6,13,9,3,3,5,-4,-5,5,9,6,-4,-8,6,2,4,14,-3,6,-2,5,3,-4,22,9,20,3,-2,13,9,2,-1,3,-1,26,3,2,2,8,-3,11,6,1,-3,10,4,-7,-6,-4,1,6,0,3,9,2,-2,-1,-1,3,6,2,-2,3,1,-11,8,-2,0,-6,-3,3,10,2,-8,0,1,14,2,4,-6,3,5,3,6,3,7,3,0,-2,3,-2,-1,0,0,24,4,2,-4,1,25,22,6,3,15,1,4,7,2,13,-23,-8,-17,-2,-8,-11,-8,-28
182,19,2,28,12,22,9,13,1,9,15,42,26,7,1,5,28,22,22,22,27,20,4,13,-10,14,44,-8,-3,6,4,25,11,-6,27,26,8,6,4,-5,-2,-3,14,7,10,3,4,-9,4,11,15,17,13,-4,-2,-7,-3,8,76,19,7,8,-3,14,14,4,4,7,1,17,-6,1,0,1,7,11,0,3,-7,-1,9,1,18,-6,-1,5,12,3,1,-1,11,0,3,5,1,1,2,-3,1,-7,13,6,8,9,6,10,-6,6,0,0,18,1,2,12,8,11,-2,1,7,1,7,8,8,8,3,10,6,9,6,21,11,22,22,29,32,17,9,4,17,9,14,-6,-5,0,16,3,25,11,13,15,13,12
185,-6,-8,-9,-7,-7,-11,-4,-5,-6,-12,-4,-1,-3,0,6,-2,2,-5,-7,-2,-17,-13,-5,-11,-3,20,-5,-4,-1,-8,13,8,-14,-3,-13,7,-4,0,-10,-19,-11,-10,-3,-3,9,-6,-11,-15,3,-4,6,3,-3,-3,-3,-1,-14,22,11,2,8,-2,-1,-11,-9,-6,-5,-21,3,-13,3,0,-3,-9,8,6,0,-11,1,2,-3,3,3,1,4,6,-3,2,-6,4,-7,-1,-3,-5,-1,4,2,2,-2,3,-5,0,4,5,-3,3,0,-4,-3,4,1,4,-4,-2,-5,-2,7,-3,1,-5,0,-2,-5,12,-2,9,5,-5,27,7,3,-1,9,3,19,3,-4,0,-1,2,-4,8,13,-34,-1,-60,-4,-7,-3,2,-29
189,21,22,22,9,19,12,-8,33,9,26,10,27,22,40,7,23,29,33,30,31,22,24,10,18,7,-2,4,18,1,14,9,1,-1,31,20,12,6,-9,-7,7,-3,8,27,2,11,-6,-4,18,-1,-1,12,4,17,-8,2,8,-8,65,25,8,14,9,19,2,-2,0,-2,3,4,0,8,3,7,-3,0,-9,2,-11,7,8,6,12,12,6,5,-4,-1,-4,1,6,3,-4,0,4,-2,5,-5,0,7,6,-5,1,-3,11,9,4,2,8,-1,4,-7,7,-4,2,2,3,7,26,3,9,11,14,14,-1,13,6,5,1,29,11,29,19,13,16,29,9,3,10,2,5,4,13,11,35,-2,-14,-6,-4,18,8,20
192,0,-5,-5,0,-2,-3,-4,-2,-5,-5,-2,2,-3,-3,1,-2,1,-3,-1,0,-2,-7,-3,-10,-9,2,-1,3,-10,-3,-13,-6,-5,-10,-5,-4,3,-6,-1,-2,0,0,2,-1,7,-2,-5,-7,-3,-6,11,-1,2,-7,0,4,1,13,2,11,-1,2,8,0,-3,2,-4,-1,-7,-1,0,-2,0,-8,11,5,2,-2,0,-1,-1,1,-1,2,0,0,0,0,-2,-4,-3,-3,-1,2,2,-2,1,2,-2,-2,-2,3,3,0,3,0,-3,5,8,-1,4,2,2,5,6,-4,4,3,-2,-1,-3,-2,-4,1,-4,2,1,5,17,10,3,12,5,14,15,3,5,12,7,-7,-2,-4,3,-16,-4,-1,-5,-15,-4,-3,3
196,31,14,22,0,27,4,5,40,24,31,19,28,16,25,24,20,30,24,27,36,28,25,18,11,18,1,23,8,25,39,2,10,2,25,24,8,5,4,2,3,8,3,1,1,13,3,2,4,0,13,19,7,9,3,0,14,2,57,11,12,0,2,19,3,3,1,6,2,3,0,3,0,6,2,1,4,0,0,0,3,3,0,2,0,9,1,3,3,4,0,2,1,0,1,0,5,0,2,4,4,3,1,4,2,7,0,9,7,6,10,10,2,11,4,8,9,9,0,0,10,2,6,0,5,1,8,12,10,21,12,16,13,9,27,24,9,8,4,4,6,4,3,4,15,4,9,4,10,4,5,9
199,-4,-3,-4,0,-2,-2,0,-5,-1,-4,-3,-1,0,-2,0,-1,-1,0,-2,0,-3,0,-1,-2,-4,-1,-2,-2,-1,-1,-2,-9,-1,-2,-3,14,11,-4,-2,-3,11,-1,-1,-1,8,-3,-2,-4,0,-2,12,-4,-1,-3,0,-1,0,-1,12,6,0,1,10,-1,4,-1,8,-2,-3,0,-2,0,-6,-2,6,8,3,2,0,5,-3,0,4,0,-4,-1,-3,-3,-4,0,-2,-1,0,-1,2,-4,0,5,-4,1,-3,-1,-1,5,6,0,3,8,0,6,0,0,4,-1,0,4,-4,6,0,2,-2,12,3,2,-1,-1,4,-2,17,-2,-1,-5,3,20,18,5,4,-1,-2,-1,6,-1,0,-15,-4,-9,-4,-10,-4,-4,-9
203,29,2,6,2,18,2,3,13,13,11,23,34,33,23,32,30,35,33,29,33,29,13,0,6,1,1,23,42,22,22,14,2,5,28,18,19,16,1,0,0,8,10,2,0,16,1,0,1,0,13,16,11,11,0,0,5,4,63,17,11,0,9,9,1,4,0,0,0,2,2,1,0,0,0,8,7,2,6,6,3,0,0,5,0,0,0,0,1,5,2,0,1,0,3,1,0,0,3,1,0,0,0,8,7,2,0,5,10,15,4,8,0,11,0,0,5,1,12,3,10,4,12,8,2,8,5,8,2,32,15,24,10,19,30,28,10,2,26,2,3,10,5,11,3,2,9,0,5,2,2,7
206,-1,-1,-2,-2,0,-2,-1,0,-3,-1,-2,-2,-1,-1,0,-1,0,0,0,1,-3,-2,0,0,-1,1,-2,-2,-2,-2,-2,-2,-2,0,-4,6,4,0,0,0,0,-1,-2,0,9,0,0,1,0,-3,0,2,-2,0,0,-1,7,-4,3,0,18,-1,-2,-1,3,0,0,0,6,-2,0,0,0,7,7,11,0,4,3,5,0,0,9,0,4,0,0,-1,-4,-2,0,-1,0,-3,0,0,3,2,3,2,0,0,12,1,-2,6,5,-1,3,3,11,0,3,3,5,1,-1,10,-3,-1,-2,-2,0,0,6,-1,-1,5,15,18,-2,12,2,26,16,4,4,-4,11,0,6,6,3,-3,-1,-5,0,-5,-2,-1,-6
210,28,8,5,-1,6,11,17,31,24,14,25,30,20,18,24,16,30,27,19,33,25,15,-4,27,9,5,7,17,7,14,15,40,9,24,18,15,6,0,2,-1,13,10,8,4,23,-4,-2,8,2,1,-1,15,13,-4,9,-2,14,-3,12,14,20,6,4,7,12,3,-1,3,6,3,3,6,2,5,2,5,-1,1,3,3,2,-1,9,-2,6,2,-1,-2,-1,-3,4,-3,0,2,2,1,1,1,0,6,0,5,12,6,2,4,15,17,6,2,8,0,6,9,4,1,8,-3,9,6,8,1,-2,1,9,11,2,7,22,16,11,28,15,14,33,2,9,7,7,0,6,3,10,23,-5,9,0,13,13,-12,6
213,1,-13,0,-3,15,13,-15,-2,-9,22,-9,6,-5,-5,-3,-1,0,15,3,2,-1,-15,5,-18,4,-13,-3,-6,-9,-8,21,-2,-20,-6,-15,1,2,6,-9,0,-3,-10,22,20,4,-1,7,8,-13,14,-3,8,11,1,1,-7,25,0,14,3,1,-9,17,25,10,-2,6,6,8,9,-5,-9,-7,6,8,5,1,2,7,8,9,1,-4,8,-5,2,-6,9,-4,-2,0,-4,1,-3,3,-6,4,1,3,0,-5,1,8,6,-5,9,-4,6,-3,2,7,-1,8,-2,-11,-2,-1,15,19,0,-14,-4,9,0,13,0,-11,-6,28,3,-8,5,4,24,21,3,9,-8,2,17,4,9,-3,-15,-11,3,-23,-35,23,-11,-10
217,-2,33,40,1,11,34,35,35,14,16,21,27,27,31,-6,26,25,15,21,29,30,29,16,27,11,-8,16,31,20,-2,-7,12,0,20,31,14,12,2,2,31,10,2,18,13,11,-5,7,8,-7,8,21,15,6,-11,5,13,13,57,8,20,11,17,21,8,1,9,7,11,16,11,4,4,10,7,3,4,2,-2,0,13,12,2,1,1,11,-2,-1,-4,-1,5,3,9,1,3,0,5,-1,-3,4,2,4,3,5,4,13,3,13,8,10,4,12,12,10,10,14,3,13,10,1,16,-4,17,12,-1,-2,4,7,8,30,21,29,10,20,22,30,7,1,7,12,7,11,7,11,9,-9,89,14,6,6,4,33
220,-7,13,2,-1,-2,28,3,13,0,6,-3,-4,-4,5,5,-1,-7,-1,4,7,3,-3,-13,9,15,-3,6,6,-7,-6,-11,2,3,5,-15,1,0,-11,-16,20,0,-4,11,-6,-1,2,1,0,-8,-23,4,11,4,-10,-7,3,-2,-6,9,2,7,1,27,-9,3,2,-11,-8,8,7,6,-4,8,3,-5,0,3,5,-1,-3,-1,4,1,-2,-2,-7,0,-20,6,4,6,-6,0,-12,2,-6,5,2,-3,6,7,5,-2,7,2,4,10,4,-6,4,2,-3,9,8,6,9,3,7,-6,-4,0,20,-2,-2,10,1,4,-3,10,-7,-13,-1,9,11,25,1,5,1,4,2,10,4,3,-17,-18,44,-9,-23,-2,-15,-33
224,20,2,21,5,0,3,13,11,23,4,3,22,26,13,26,4,17,11,16,19,12,16,26,7,4,6,21,16,21,3,16,13,3,16,13,18,1,0,15,0,13,1,1,0,1,8,1,3,12,8,8,0,1,2,0,10,1,54,9,8,15,4,7,3,0,0,0,3,0,0,2,1,1,0,0,0,3,0,4,0,1,2,4,3,6,2,1,0,0,0,9,1,0,3,3,12,3,1,0,1,0,3,11,0,9,0,2,1,9,5,5,9,0,0,2,14,8,5,13,8,1,6,3,14,0,10,3,8,28,24,2,7,5,8,9,4,1,1,7,1,8,3,9,12,2,9,5,20,6,4,7
227,-1,-2,-4,-5,0,-1,-2,-3,-2,-4,-1,-1,0,0,-2,0,0,0,0,-1,-1,-1,-2,0,-4,-2,-2,0,-1,-3,-1,0,-3,-2,0,12,0,0,15,0,3,6,-1,0,-1,12,-1,-2,10,-7,9,0,-1,-2,0,4,11,3,11,0,14,5,6,-2,0,0,9,-3,0,0,-2,-1,-1,2,12,0,0,7,5,0,-1,-2,4,-3,8,-1,-1,0,0,0,3,-1,0,7,-1,4,1,3,0,1,0,-3,7,4,-1,0,-2,-1,0,0,16,6,0,2,-2,7,1,7,2,9,-1,1,1,3,3,5,-3,7,28,0,-2,-4,-4,3,25,-1,0,0,5,-1,-4,4,5,-12,-2,-8,-5,-20,-5,-4,-6
231,25,1,24,1,3,1,14,17,28,2,3,29,20,28,16,9,27,28,12,14,31,13,16,29,7,9,20,33,7,3,19,8,1,34,13,23,1,2,4,2,17,12,1,6,1,15,1,0,14,4,10,1,3,1,12,14,19,60,5,5,11,12,12,1,5,3,0,1,8,3,1,1,6,1,3,3,1,4,4,1,0,1,5,1,1,0,0,2,0,3,0,1,0,9,0,2,2,0,2,12,1,3,8,3,2,6,12,1,8,12,10,9,1,11,8,4,10,5,17,5,1,15,3,12,17,13,8,1,18,12,9,13,19,11,23,4,3,20,5,1,10,11,5,5,3,4,5,8,6,0,13
