day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
126,25,14,29,24,21,34,17,17,20,29,31,3,10,6,6,7,7,10,8,6,14,36,21,21,32,39,24,13,22,25,41,28,29,23,29,16,25,21,15,24,16,17,32,20,4,13,16,45,16,34,17,23,25,27,15,16,30,95,15,11,5,16,11,30,25,10,17,13,21,10,18,13,8,17,19,8,3,18,4,14,11,15,9,10,9,16,8,20,10,8,14,13,7,14,1,11,4,5,12,17,11,15,14,15,12,18,17,7,13,20,17,5,13,11,9,13,14,17,23,14,9,8,13,10,17,12,7,13,21,20,20,21,20,20,17,17,16,10,10,26,17,15,10,76,34,83,27,118,36,23,94
129,34,30,22,34,29,34,20,23,26,17,18,15,16,15,14,9,12,10,14,11,27,28,31,45,31,33,28,18,31,29,29,28,25,26,37,33,20,25,33,13,24,13,26,27,18,18,29,51,19,28,26,20,19,22,16,28,21,83,6,21,19,16,17,27,29,15,13,16,22,8,16,11,18,9,18,9,6,13,3,12,14,16,9,7,18,9,10,16,13,11,19,16,2,20,3,15,5,5,16,15,7,8,17,22,13,12,20,16,10,17,23,15,17,17,20,19,11,9,16,12,14,23,21,19,15,23,22,14,19,27,19,22,28,33,20,9,21,19,14,11,21,8,17,131,35,127,24,124,24,39,99
133,26,24,15,25,23,23,21,22,24,22,32,6,9,9,16,5,4,11,7,9,13,17,34,30,27,32,28,23,18,26,23,19,30,22,21,10,17,22,32,18,15,14,8,22,6,11,12,38,16,17,12,21,14,19,39,17,20,133,7,7,9,17,6,17,19,12,10,7,26,22,13,11,11,15,10,11,3,12,6,12,10,12,7,14,13,18,11,12,13,12,23,11,4,18,4,13,2,2,13,11,21,5,15,25,17,18,11,14,16,15,19,17,11,2,10,18,8,24,15,12,10,14,16,15,8,13,16,8,24,19,16,17,29,17,14,18,11,53,17,9,23,8,13,74,30,85,33,95,33,31,90
136,33,46,32,40,33,38,42,31,31,28,22,13,17,21,45,13,22,20,18,16,32,39,24,48,28,17,38,37,36,41,35,31,32,49,34,15,24,31,36,26,21,27,21,39,16,27,33,58,26,12,21,17,22,20,38,20,28,136,24,38,32,25,17,18,26,18,19,11,31,24,26,16,15,11,11,12,5,12,12,17,19,21,7,16,11,12,16,18,13,17,12,20,5,17,6,13,5,5,16,17,14,21,13,25,19,17,12,16,25,24,13,16,13,23,15,17,16,33,16,15,17,13,14,17,15,24,21,23,43,26,32,13,30,42,39,18,17,44,17,16,20,17,15,105,36,112,30,125,38,58,107
140,19,19,30,31,22,29,25,25,17,19,18,9,10,18,11,10,5,10,15,10,24,26,18,32,26,45,24,15,31,20,35,25,22,25,33,17,17,23,19,22,11,15,22,21,14,21,18,44,22,18,24,19,14,20,22,21,15,128,14,17,19,18,7,31,19,15,14,13,38,11,13,15,12,14,11,4,4,7,11,13,10,15,17,10,9,6,10,8,14,10,8,12,1,10,2,14,2,7,14,9,17,18,11,19,13,15,19,16,16,14,11,16,15,14,28,11,16,14,10,13,10,14,19,7,13,28,13,11,40,17,27,26,17,16,18,15,13,22,13,22,20,13,17,89,27,107,30,119,38,36,83
143,35,28,31,37,32,45,29,27,32,31,31,10,8,18,10,11,14,12,26,13,40,26,37,32,35,46,37,39,37,33,27,32,34,36,28,28,32,35,33,41,15,36,24,32,14,20,37,88,34,33,28,29,30,26,30,34,24,142,17,21,21,37,22,25,37,13,18,10,32,15,22,14,12,19,13,9,4,15,16,28,24,12,16,18,17,15,16,19,16,26,17,21,5,17,4,8,3,4,12,13,17,19,19,15,17,14,19,22,18,19,21,19,25,16,38,15,16,12,18,22,23,24,17,16,22,26,14,15,48,39,34,38,8,32,17,24,17,30,21,30,18,11,26,124,37,150,46,122,43,36,134
147,27,25,39,33,26,34,23,41,19,19,24,6,13,16,12,13,11,9,11,8,25,32,34,30,43,32,40,25,20,28,33,25,27,35,37,14,22,26,33,26,23,23,24,21,13,25,23,47,16,22,25,26,23,20,23,18,23,140,17,14,15,15,16,27,47,16,16,15,31,22,4,17,16,20,18,14,9,17,13,12,19,13,17,18,13,14,16,22,14,19,23,9,5,14,4,13,2,8,14,24,15,8,16,23,15,14,13,18,17,26,20,15,19,20,27,14,22,14,16,8,18,18,14,16,18,17,30,15,26,32,20,38,36,23,23,14,20,20,15,24,18,19,18,138,27,132,36,134,79,30,135
150,30,19,25,29,41,34,30,33,34,22,34,22,23,21,17,19,20,18,12,28,39,46,33,37,43,54,22,22,44,44,43,36,27,35,36,41,16,25,29,26,35,22,25,20,25,31,32,60,25,29,35,27,31,24,27,28,24,134,25,20,23,24,19,13,33,8,19,21,37,9,18,10,19,13,22,14,3,24,7,13,7,21,13,11,13,10,15,20,13,15,20,14,9,23,3,16,4,3,9,16,18,18,18,18,17,17,28,12,20,26,19,21,22,16,24,20,24,15,14,15,26,11,16,18,15,12,18,20,35,31,29,33,26,47,31,14,19,41,17,14,23,27,29,117,40,123,38,147,42,36,128
154,27,21,25,23,27,24,22,15,15,10,22,9,8,5,13,8,8,6,7,11,26,22,14,23,21,19,19,16,20,21,28,34,18,17,22,10,13,21,17,16,17,11,13,18,10,24,27,29,19,10,16,14,18,10,21,17,14,89,9,11,12,17,12,17,31,13,8,8,24,6,8,5,9,7,11,8,4,17,9,8,10,12,12,13,8,6,11,14,9,8,11,11,2,6,2,14,3,4,10,6,8,15,9,20,3,18,16,13,9,16,6,10,16,12,13,15,11,13,24,7,14,19,14,9,10,10,10,21,16,18,18,15,25,30,16,12,16,15,12,12,9,13,7,82,28,90,26,97,37,25,83
157,39,40,28,30,32,44,25,25,29,24,29,13,12,12,10,15,9,11,8,14,34,25,26,38,37,33,33,34,28,39,44,37,33,29,34,23,31,28,20,20,17,18,39,28,21,26,24,69,27,27,17,41,17,21,24,18,17,147,13,20,17,20,24,31,39,16,13,20,27,21,20,22,14,14,14,15,4,21,10,20,26,20,15,14,19,20,17,17,14,19,12,20,6,17,5,15,3,2,12,16,18,16,21,13,26,25,15,26,24,21,22,22,20,29,24,18,23,16,28,16,24,21,20,19,19,18,19,19,26,33,28,41,24,30,25,19,21,32,26,24,26,29,17,102,51,134,54,159,34,50,120
161,19,20,30,22,28,29,28,20,29,28,20,10,10,16,5,5,8,12,18,10,25,27,27,22,28,27,26,18,27,30,36,33,20,28,30,29,21,19,28,25,13,21,19,26,17,22,16,34,24,25,30,19,6,21,28,30,21,125,14,12,13,8,10,23,27,13,14,11,17,12,12,14,9,5,12,23,5,10,9,19,12,14,17,9,9,10,12,17,7,15,12,15,2,20,4,22,3,6,11,19,11,12,19,12,19,13,17,12,14,17,29,7,16,12,10,9,14,16,19,10,7,14,16,12,15,26,16,18,28,26,24,21,35,15,27,10,18,30,14,13,10,7,21,98,33,99,29,95,37,32,115
164,31,32,40,35,31,28,50,29,29,34,22,5,13,18,13,6,18,10,7,9,36,23,27,31,27,38,70,21,36,31,41,29,29,32,36,14,27,32,26,23,20,32,30,29,20,32,24,72,20,25,27,25,30,23,29,26,44,151,13,14,17,30,17,18,52,11,18,18,31,15,15,12,18,21,17,11,4,10,5,12,10,31,16,15,15,13,15,22,13,9,10,18,4,11,6,35,8,2,13,25,20,13,17,17,19,25,17,16,20,21,30,16,18,13,18,11,23,13,24,19,23,17,20,17,12,21,11,15,21,28,23,22,54,27,19,22,24,29,19,13,19,15,24,111,52,126,46,125,38,36,113
168,28,23,29,36,31,19,21,23,43,19,22,14,13,7,14,13,13,10,13,12,24,17,27,19,28,29,29,19,29,26,18,21,33,31,30,11,15,27,19,19,17,19,24,21,8,16,19,41,28,22,12,19,16,20,19,16,15,106,5,11,10,19,12,19,28,17,8,17,27,12,12,14,11,29,8,8,1,10,6,15,15,22,12,11,15,8,18,11,8,14,7,11,7,8,3,16,2,4,15,8,14,13,14,13,11,18,16,12,14,16,14,18,20,19,13,13,15,14,16,17,11,21,13,20,13,18,12,12,24,34,27,25,28,21,26,21,9,26,19,13,11,18,16,90,35,93,30,96,42,35,171
171,32,21,24,35,30,21,31,25,62,18,24,14,16,11,16,10,8,14,15,9,33,27,29,41,29,21,33,22,44,35,25,37,22,33,32,8,19,25,15,22,23,19,20,28,15,27,16,54,38,27,20,25,17,26,11,30,31,132,15,12,22,15,22,29,25,18,11,12,32,15,15,8,16,30,15,11,8,21,11,19,15,9,17,14,16,18,14,10,9,14,15,11,4,14,1,17,7,5,14,16,11,14,16,21,13,19,24,15,25,22,23,12,12,19,13,23,19,17,23,16,20,13,11,13,17,26,12,19,33,32,31,26,20,33,37,16,20,32,17,19,16,21,19,86,33,77,31,77,38,45,188
175,21,20,19,28,27,19,28,48,27,27,19,6,12,21,6,7,9,12,5,13,13,22,23,13,25,30,30,16,25,17,18,29,42,26,26,8,20,15,27,14,21,14,25,28,7,28,25,40,15,18,7,22,16,20,23,10,18,84,10,11,23,14,8,18,39,15,11,22,20,21,10,14,18,14,8,5,1,13,3,7,13,8,16,6,10,13,14,11,14,13,27,12,3,7,5,11,4,1,13,14,15,7,11,14,14,5,15,6,14,21,10,18,11,7,8,8,19,18,20,9,9,14,19,10,12,20,14,19,23,24,21,22,16,17,20,14,18,19,12,12,12,15,11,119,25,113,44,93,31,26,116
178,21,32,29,36,21,22,40,31,23,24,14,14,17,37,23,9,14,21,15,11,37,26,30,23,34,17,27,12,39,36,20,27,56,26,19,15,13,20,24,16,22,21,25,32,18,40,13,43,22,24,16,28,21,20,19,19,29,117,16,10,20,24,15,22,34,19,11,24,12,19,11,13,7,15,8,11,5,16,4,11,18,20,19,17,15,13,11,9,11,12,18,14,3,16,3,13,1,5,23,10,16,12,24,22,17,12,13,12,21,12,11,15,20,10,17,22,11,15,14,17,14,17,23,21,21,16,17,13,29,22,30,36,36,30,34,11,16,24,19,12,13,19,6,118,38,117,70,95,20,28,126
182,28,24,18,23,24,39,16,28,27,18,11,10,6,12,11,9,11,12,14,14,20,34,22,35,26,22,35,20,23,32,31,28,36,22,25,25,19,14,26,19,27,21,16,18,16,18,32,42,20,12,18,15,25,27,27,23,15,82,7,17,14,22,13,20,27,12,8,13,14,18,15,11,11,15,11,21,2,19,10,8,13,9,19,17,11,17,11,17,13,13,12,14,4,12,4,13,8,5,11,21,10,8,15,9,14,25,17,13,17,13,18,21,5,11,10,19,15,15,24,16,15,17,9,13,11,13,9,19,23,32,17,18,14,16,21,16,17,27,12,17,28,13,19,100,29,101,28,88,30,31,119
185,32,36,28,23,24,40,23,28,27,34,32,13,16,12,18,16,14,14,15,9,36,36,31,33,31,48,36,20,28,35,30,37,37,27,32,20,33,25,26,37,27,26,31,24,16,24,24,79,29,32,16,22,22,21,16,20,32,116,9,15,17,23,20,29,35,16,21,31,35,24,12,13,21,21,10,16,3,21,11,15,17,29,13,15,15,18,16,17,19,16,20,13,11,19,6,12,4,5,15,18,11,14,16,13,24,17,9,18,26,16,23,20,16,20,29,24,14,20,20,19,18,18,19,16,21,13,14,19,21,26,24,34,18,41,28,16,22,29,17,14,23,14,11,109,28,154,45,113,32,39,115
189,22,28,28,22,30,29,23,23,32,19,23,15,10,9,13,9,10,8,14,12,31,25,34,22,29,38,25,20,18,30,22,26,29,22,36,19,16,26,23,10,23,19,23,26,11,24,20,32,17,26,17,31,13,19,17,13,25,87,6,18,16,17,9,28,32,16,18,12,28,11,9,13,9,17,18,23,2,26,6,7,11,13,5,13,11,17,16,15,13,8,15,15,3,10,6,14,9,6,14,9,15,14,29,16,9,16,12,12,18,12,28,11,15,12,16,13,12,17,12,15,12,14,9,18,13,15,13,16,20,29,16,15,29,26,26,12,13,24,17,15,13,7,11,77,43,101,37,118,26,30,100
192,28,40,33,7,29,34,20,22,19,24,24,10,21,14,16,11,11,12,7,7,35,30,31,41,30,34,24,29,31,19,36,26,33,32,35,33,23,37,19,14,19,28,58,28,21,20,19,53,24,32,20,27,22,26,16,22,26,119,20,13,29,28,15,29,31,17,24,13,29,16,10,17,17,24,14,17,3,18,15,18,10,21,19,17,14,16,14,17,13,15,16,18,6,20,3,21,5,5,15,15,17,18,16,19,17,28,17,18,16,14,12,10,15,14,13,23,12,32,15,19,20,25,25,20,20,14,15,17,27,24,27,28,26,27,24,17,14,34,21,20,19,27,21,115,31,102,37,119,37,32,94
196,17,19,29,21,15,43,33,16,22,22,25,15,17,12,11,19,8,21,15,9,15,19,22,27,43,27,23,26,23,19,22,32,22,23,21,16,17,11,18,12,7,22,23,23,11,15,12,41,15,22,9,29,19,12,11,15,19,108,9,17,16,17,10,24,24,11,7,13,19,8,11,16,12,10,16,13,5,11,5,11,9,16,13,12,12,18,10,31,11,13,14,14,4,10,5,12,6,2,8,4,19,14,21,10,15,17,13,9,15,10,14,20,9,21,17,11,18,11,25,8,17,8,14,15,15,19,5,14,23,30,25,27,21,25,19,9,11,33,12,10,8,12,14,124,30,97,25,82,39,25,81
199,24,33,31,26,27,63,29,29,26,32,25,14,10,12,10,10,7,9,11,7,30,29,19,38,43,20,28,25,23,29,21,55,35,22,31,18,11,27,38,20,20,25,25,20,15,18,21,57,23,21,16,25,28,20,17,32,24,129,11,14,17,22,12,31,24,11,11,11,21,12,24,17,25,13,16,12,4,11,10,15,16,7,12,16,22,11,18,34,19,16,13,12,6,18,3,18,4,2,17,16,24,21,15,16,12,18,22,14,12,14,20,8,15,32,21,20,19,12,25,20,16,12,10,21,14,20,15,18,26,35,20,31,35,19,25,17,18,17,22,26,16,23,14,149,42,111,35,111,30,35,94
203,19,25,53,14,24,26,30,29,27,24,17,8,7,15,11,9,10,8,10,11,20,28,15,23,30,23,19,20,28,26,22,20,25,25,27,11,15,16,19,11,15,14,23,24,10,11,26,47,17,18,25,21,15,15,17,14,28,87,13,12,12,17,18,30,28,12,19,12,22,15,12,12,12,11,9,11,2,8,5,9,16,12,9,15,13,8,11,17,13,11,15,12,2,18,4,20,4,2,13,17,9,11,13,10,41,12,15,11,8,20,11,8,10,12,12,15,12,10,15,13,16,20,12,12,13,16,19,17,22,12,21,24,25,17,21,13,14,33,13,15,11,9,12,103,27,75,31,102,28,39,90
206,23,46,49,33,32,36,28,23,22,27,25,14,14,15,23,22,15,14,18,9,31,23,34,25,32,25,41,32,35,43,35,28,44,33,38,24,23,21,20,28,29,29,39,35,16,24,22,53,27,37,34,29,26,24,23,34,21,125,19,21,9,31,35,33,28,14,12,19,27,13,17,20,19,13,17,12,9,15,9,12,15,15,10,22,14,11,12,17,19,19,18,16,4,27,7,23,2,7,15,19,12,17,5,21,31,16,15,18,16,22,13,8,17,12,19,23,19,26,19,24,14,24,23,5,15,21,20,14,32,29,31,24,30,23,21,25,15,29,17,12,18,16,22,119,37,112,34,106,30,42,128
210,25,19,22,30,32,39,18,14,19,30,18,11,15,17,7,11,8,11,14,10,18,33,23,19,19,27,25,24,29,23,25,24,16,20,19,15,18,16,20,21,14,17,20,15,3,13,12,37,16,22,20,20,17,26,15,19,18,90,12,15,15,11,9,22,18,9,17,12,25,13,11,10,8,9,15,12,3,12,8,15,10,13,9,11,12,13,9,10,12,15,9,11,5,11,2,16,4,7,15,7,9,15,14,12,12,16,7,21,17,10,10,11,14,20,16,21,13,16,21,8,15,10,12,12,13,11,14,17,18,17,25,25,19,27,17,17,8,28,12,16,6,11,8,83,25,87,41,101,46,37,94
213,37,33,28,32,32,44,29,25,36,16,25,14,16,14,12,11,13,8,11,12,32,43,25,42,28,40,31,25,36,40,22,34,51,35,41,28,22,13,30,21,26,28,22,17,19,22,26,51,33,27,30,21,19,25,25,29,16,111,16,16,21,37,10,17,26,20,13,11,24,11,19,20,23,13,18,13,6,16,6,13,9,18,22,10,20,21,9,15,12,13,18,19,5,16,1,22,3,2,12,16,17,12,17,18,18,12,22,18,23,17,17,15,16,18,27,17,14,10,19,17,26,25,19,15,10,24,22,15,21,27,36,31,28,31,23,20,15,23,16,7,19,17,22,107,36,100,39,138,33,34,139
217,33,31,20,31,17,31,18,16,26,23,31,9,13,12,20,13,17,14,17,11,14,18,23,24,19,29,30,19,25,23,34,27,19,26,18,14,12,15,18,21,16,17,17,14,15,21,18,51,19,16,8,16,11,23,19,14,15,111,12,7,17,12,10,13,33,12,12,5,19,8,12,12,9,8,13,15,2,13,8,8,9,17,15,14,5,17,14,8,9,13,10,12,4,12,5,8,4,8,7,16,10,8,15,12,12,21,10,11,10,11,13,16,11,9,24,8,16,12,16,12,21,7,7,22,16,10,18,18,22,22,16,25,19,30,15,12,16,23,10,12,6,7,8,74,43,109,32,91,17,44,79
220,30,34,24,30,29,25,21,20,21,27,27,21,17,19,15,27,25,15,17,15,31,32,35,26,24,36,26,20,28,38,32,29,27,28,43,24,24,33,32,22,24,20,19,26,28,25,18,59,16,38,26,29,15,24,24,20,27,134,14,24,15,21,12,34,25,14,25,15,29,13,12,17,9,14,24,20,1,14,12,13,22,8,15,16,19,17,13,24,15,10,12,15,4,20,4,14,0,5,17,13,8,13,19,18,17,15,16,10,24,22,17,17,16,13,18,14,11,13,15,18,19,8,20,22,15,23,14,20,34,36,34,25,36,37,33,15,23,26,14,18,15,20,17,100,40,96,34,116,34,40,115
224,34,28,30,22,28,29,22,27,18,23,30,13,11,12,9,17,13,7,10,9,26,22,23,25,23,33,18,25,25,29,31,26,23,24,34,16,18,10,13,22,19,19,21,27,26,15,22,33,16,45,18,28,16,30,11,11,23,101,12,14,8,23,10,24,35,32,10,9,34,12,14,17,17,18,20,26,0,11,8,10,14,17,12,25,10,17,13,5,14,7,6,14,1,14,3,5,3,3,11,12,12,12,9,15,23,15,20,30,17,21,7,13,14,12,11,7,10,15,13,7,20,17,16,11,14,11,12,6,14,22,25,28,35,34,16,19,9,34,11,16,17,14,12,97,32,108,27,104,41,40,119
227,31,32,25,40,34,26,26,28,18,38,28,14,21,14,15,22,12,15,24,25,28,21,19,22,36,30,32,21,31,44,39,39,33,21,33,11,12,17,12,24,19,24,22,28,36,14,22,44,15,56,25,22,17,46,10,26,12,142,17,27,15,17,18,34,26,16,11,14,21,9,24,17,12,12,8,21,6,8,7,11,17,12,16,27,16,15,16,13,15,6,15,11,4,8,6,14,5,7,11,18,11,17,13,14,24,16,13,25,12,11,10,12,12,11,20,16,9,15,13,16,18,13,19,14,12,13,17,22,34,35,28,37,32,48,28,25,18,27,17,23,19,12,16,103,29,123,33,112,36,33,112
231,13,24,24,24,26,18,23,22,19,18,22,11,9,7,23,16,14,9,14,13,18,38,54,18,27,28,20,19,32,32,12,20,35,17,27,10,10,15,26,12,9,9,23,21,17,13,10,42,11,22,15,21,21,14,12,12,16,104,15,24,13,10,12,31,21,7,11,11,19,12,9,10,8,9,15,11,3,13,5,18,14,5,9,14,9,8,10,8,24,11,15,15,7,6,9,12,1,2,12,4,12,9,15,21,19,12,14,14,16,11,8,20,19,17,14,14,18,16,12,20,16,16,13,16,16,15,10,14,17,19,23,17,13,22,27,11,14,21,18,12,13,9,13,106,27,80,28,89,37,27,91
234,35,24,24,31,30,19,27,25,27,22,20,14,17,9,17,11,10,11,11,18,24,40,56,26,27,27,34,27,29,40,31,34,34,26,26,31,27,28,24,27,35,24,42,51,18,23,23,20,22,38,22,34,30,29,21,45,36,142,25,24,17,23,9,37,36,17,17,16,38,13,18,13,17,16,10,16,6,14,10,14,12,12,14,17,11,3,10,10,17,17,20,19,7,18,6,12,3,4,18,15,22,16,13,22,22,16,22,24,16,21,19,10,21,14,28,24,15,18,19,19,23,11,16,22,27,23,18,18,20,30,23,33,26,19,21,26,19,19,20,17,16,16,16,109,33,94,39,97,29,40,110
238,23,26,28,27,32,26,17,19,12,20,26,6,7,13,9,8,11,8,17,7,17,24,18,20,24,23,18,28,25,18,22,25,21,20,14,19,16,9,26,14,20,27,28,14,13,11,18,20,14,23,12,23,17,16,12,12,14,105,12,12,12,17,8,27,28,12,10,9,26,15,5,7,15,13,16,15,5,14,4,12,9,7,7,17,10,13,7,16,6,13,8,18,6,16,1,13,2,5,24,18,18,14,13,9,12,15,19,14,13,8,12,11,12,11,17,15,11,16,9,11,14,16,13,13,18,19,9,11,16,17,20,15,21,25,16,11,12,19,13,12,9,11,15,100,26,102,50,117,32,27,100
241,28,27,32,31,31,34,22,18,41,27,18,13,10,9,16,12,14,11,19,15,37,52,29,43,33,32,26,23,31,36,28,42,43,23,32,17,28,16,23,13,22,27,32,31,10,22,26,48,27,31,31,25,15,23,19,13,20,123,12,18,16,15,14,22,24,8,16,18,38,15,15,15,13,17,13,16,5,12,4,16,18,14,10,12,17,7,14,11,14,9,16,18,3,14,3,10,2,5,24,14,23,16,23,23,13,18,10,15,16,17,10,29,16,21,17,12,22,10,16,18,13,18,20,16,16,19,14,20,28,27,28,31,26,28,28,20,16,34,15,22,17,20,19,101,22,113,32,117,36,38,114
245,31,29,24,22,16,16,26,18,10,27,27,8,9,10,15,7,11,9,4,13,21,22,23,22,22,21,23,24,27,33,28,24,23,20,29,13,15,15,22,16,18,19,13,11,8,22,21,37,22,16,14,9,16,16,14,17,19,103,5,5,16,17,10,16,27,12,19,15,25,16,14,9,9,16,8,10,2,18,7,14,13,13,16,13,8,14,15,18,13,10,11,23,3,17,1,12,2,4,18,7,9,13,13,15,14,8,10,16,18,12,14,13,14,15,18,18,14,20,15,12,15,23,20,15,13,9,14,13,23,24,31,18,29,19,19,8,17,19,14,17,13,11,16,109,37,78,32,122,33,47,95
248,50,41,29,39,38,36,34,42,22,33,52,16,19,21,14,31,23,16,17,15,26,29,38,36,45,34,34,36,28,26,42,38,35,47,52,13,29,29,19,35,33,22,50,29,15,27,23,70,22,30,29,34,24,15,36,26,36,161,23,19,20,24,24,34,42,18,17,15,46,17,19,13,14,18,20,11,5,20,15,22,16,23,15,21,17,12,17,13,7,13,19,9,8,18,2,12,5,9,17,16,14,20,22,21,13,10,19,19,17,20,20,18,29,20,25,18,29,29,16,16,16,18,19,15,31,21,19,25,37,35,26,32,33,32,16,22,17,38,21,26,24,20,18,97,40,144,40,123,43,30,121
252,31,32,33,27,24,27,26,24,26,27,21,9,12,10,11,14,23,21,21,16,33,30,41,32,23,32,25,20,22,37,23,26,23,35,30,24,20,11,21,14,13,20,20,21,21,13,22,43,20,34,17,34,22,15,19,31,16,119,21,20,20,17,19,25,17,14,16,9,27,19,12,11,19,10,22,10,2,16,9,20,18,18,17,10,15,16,14,16,14,12,16,12,8,13,6,12,7,3,11,16,16,7,14,18,11,10,11,18,14,19,17,12,17,4,17,14,14,16,11,18,21,9,12,8,17,20,19,17,33,25,27,19,23,32,27,18,19,19,21,12,18,16,18,105,24,88,28,95,31,32,77
255,28,30,28,35,33,44,27,18,27,27,27,10,11,4,6,8,3,21,14,12,28,36,32,33,30,30,28,21,28,28,36,28,25,28,35,14,17,19,22,40,22,15,36,39,17,24,15,61,22,28,25,31,23,19,18,15,27,146,16,16,15,20,15,44,34,20,14,18,22,16,22,18,9,11,17,16,5,15,5,10,16,34,18,15,21,21,23,15,18,13,24,18,4,19,5,12,4,5,15,12,14,16,19,19,25,12,22,17,18,22,17,16,16,25,19,7,15,21,16,17,19,12,17,16,13,15,12,13,31,23,24,39,22,24,21,10,19,15,21,19,18,23,20,139,31,82,27,169,70,27,75
259,23,25,27,31,27,22,33,28,21,24,18,10,17,11,15,9,8,10,5,6,27,62,23,28,19,24,20,13,25,31,24,30,33,31,26,19,17,19,30,29,13,14,33,24,14,7,19,36,14,13,12,43,15,15,17,20,24,105,5,11,20,15,14,24,32,15,12,18,28,17,9,13,21,7,18,22,4,15,6,13,10,16,14,9,14,10,12,11,15,13,17,14,4,11,4,17,1,2,12,15,17,15,12,14,15,18,11,14,19,19,22,12,14,7,17,10,19,15,14,13,17,16,18,20,13,19,14,21,23,36,23,19,25,28,19,13,14,22,9,16,9,14,16,96,67,105,20,87,25,46,94
262,32,30,23,31,39,32,26,21,21,27,25,10,14,14,11,10,11,10,11,10,31,75,29,29,28,36,26,19,24,30,28,31,35,25,34,24,23,23,33,19,20,35,43,44,11,18,23,65,23,29,15,52,23,26,16,18,30,135,18,17,25,20,13,44,34,7,22,28,31,20,14,13,21,14,16,16,2,14,7,17,12,18,10,14,13,16,16,13,17,20,12,13,4,17,4,13,4,3,11,19,17,19,20,16,24,21,19,24,17,14,16,13,13,17,12,24,10,23,16,23,15,17,21,15,19,15,13,31,31,22,26,25,34,30,18,16,17,31,13,22,23,23,22,126,50,104,21,123,30,46,110
266,27,21,31,24,18,26,18,32,33,23,30,11,8,14,16,23,11,10,12,12,16,24,36,22,27,23,27,27,30,19,31,23,24,31,25,10,11,12,35,17,29,16,21,21,17,14,13,34,7,14,11,33,11,17,14,10,44,110,10,17,32,19,11,31,31,23,26,13,27,11,10,12,9,10,13,25,8,12,12,12,14,15,13,14,15,14,14,14,12,14,11,9,2,11,4,17,4,2,10,7,7,8,17,12,11,10,14,19,15,12,13,19,17,20,20,17,11,11,17,6,22,13,12,8,16,33,18,13,20,25,28,33,22,23,22,14,14,30,17,15,13,22,15,93,43,85,62,112,32,38,89
