day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
126,25,17,30,24,21,34,20,19,21,30,32,3,11,6,7,7,7,10,8,6,15,39,23,25,32,41,25,14,23,27,42,28,29,23,29,17,27,21,17,24,16,20,33,20,4,13,16,49,17,34,17,25,25,27,15,17,30,100,15,11,5,16,11,31,26,14,17,13,22,10,18,13,8,17,19,8,3,18,4,15,13,16,9,11,10,17,8,20,10,10,17,15,7,14,1,12,4,5,12,18,11,15,14,18,14,19,17,8,13,21,17,5,13,11,9,13,14,17,23,14,10,8,16,11,17,13,8,13,21,23,21,22,20,20,18,17,17,10,10,27,17,15,10,91,36,92,28,128,37,26,102
129,34,27,21,34,29,34,17,21,25,16,17,15,15,15,13,9,12,10,14,11,26,25,29,41,31,31,27,17,30,27,28,28,25,26,37,32,18,25,31,13,24,10,25,27,18,18,29,47,18,28,26,18,19,22,16,27,21,78,6,21,19,16,17,26,28,11,13,16,21,8,16,11,18,9,18,9,6,13,3,11,12,15,9,6,17,8,10,16,13,9,16,14,2,20,3,14,5,5,16,14,7,8,17,19,11,11,20,15,10,16,23,15,17,17,20,19,11,9,16,12,13,23,18,18,15,22,21,14,19,24,18,21,28,33,19,9,20,19,14,10,21,8,17,116,33,118,23,114,23,36,91
133,26,28,19,26,25,23,22,24,26,27,32,6,9,9,17,6,4,11,7,11,16,18,35,31,27,32,29,27,20,27,26,22,30,23,21,10,17,22,32,19,16,14,9,22,7,11,12,41,16,17,12,22,14,19,43,18,21,139,7,9,10,18,8,17,20,15,10,7,28,24,14,14,12,15,10,11,4,14,7,13,12,12,7,14,14,18,11,12,14,14,24,11,5,18,4,15,2,2,13,11,21,7,15,27,18,19,11,15,17,16,19,17,11,2,10,18,9,26,16,12,12,15,16,16,8,14,17,9,27,23,18,17,29,18,17,20,11,54,17,10,23,10,14,80,34,99,33,98,34,32,99
136,33,42,28,39,31,38,41,29,29,23,22,13,17,21,44,12,22,20,18,14,29,38,23,47,28,17,37,33,34,40,32,28,32,48,34,15,24,31,36,25,20,27,20,39,15,27,33,55,26,12,21,16,22,20,34,19,27,130,24,36,31,24,15,18,25,15,19,11,29,22,25,13,14,11,11,12,4,10,11,16,17,21,7,16,10,12,16,18,12,15,11,20,4,17,6,11,5,5,16,17,14,19,13,23,18,16,12,15,24,23,13,16,13,23,15,17,15,31,15,15,15,12,14,16,15,23,20,22,40,22,30,13,30,41,36,16,17,43,17,15,20,15,14,99,32,98,30,122,37,57,98
140,23,21,33,37,26,31,27,26,20,21,20,9,10,19,11,10,6,10,18,11,27,30,18,35,28,49,27,20,35,23,38,29,26,26,33,21,21,24,19,28,12,17,22,25,14,21,18,49,23,19,25,21,18,20,26,22,17,142,14,18,19,19,9,31,23,15,16,13,40,15,15,16,12,14,12,5,4,8,11,15,11,16,17,12,12,6,12,9,14,10,8,15,1,12,3,15,2,8,14,9,21,20,14,19,15,18,21,18,19,16,13,18,16,14,30,11,18,15,12,15,13,17,20,8,13,29,14,13,45,19,30,29,17,18,18,17,16,25,15,24,20,14,21,110,35,121,41,128,47,43,89
143,31,26,28,31,28,43,27,26,29,29,29,10,8,17,10,11,13,12,23,12,37,22,37,29,33,42,34,34,33,30,24,28,30,35,28,24,28,34,33,35,14,34,24,28,14,20,37,83,33,32,27,27,26,26,26,33,22,128,17,20,21,36,20,25,33,13,16,10,30,11,20,13,12,19,12,8,4,14,16,26,23,11,16,16,14,15,14,18,16,26,17,18,5,15,3,7,3,3,12,13,13,17,16,15,15,11,17,20,15,17,19,17,24,16,36,15,14,11,16,20,20,21,16,15,22,25,13,13,43,37,31,35,8,30,17,22,14,27,19,28,18,10,22,103,29,136,35,113,34,29,128
147,29,27,42,33,30,39,25,50,20,21,27,6,13,16,13,14,11,10,11,8,28,34,37,32,44,33,44,26,24,29,36,28,28,38,41,16,24,26,33,30,23,23,25,21,13,26,23,54,17,25,27,30,26,21,26,19,25,152,17,14,15,15,17,28,50,16,19,17,36,22,4,18,18,21,18,16,9,19,13,15,20,15,17,19,14,14,17,24,14,21,23,9,5,17,5,14,4,8,14,25,19,11,17,23,17,14,14,19,17,26,24,18,20,21,28,14,24,15,16,8,19,19,16,17,19,18,30,15,26,34,21,38,36,25,24,16,21,22,18,24,19,20,21,148,29,145,40,145,80,32,149
150,28,17,22,29,37,29,28,24,33,20,31,22,23,21,16,18,20,17,12,28,36,44,30,35,42,53,18,21,40,43,40,33,26,32,32,39,14,25,29,22,35,22,24,20,25,30,32,53,24,26,33,23,28,23,24,27,22,122,25,20,23,24,18,12,30,8,16,19,32,9,18,9,17,12,22,12,3,22,7,10,6,19,13,10,12,10,14,18,13,13,20,14,9,20,2,15,2,3,9,15,14,15,17,18,15,17,27,11,20,26,15,18,21,15,23,20,22,14,14,15,25,10,14,17,14,11,18,20,35,29,28,33,26,45,30,12,18,39,14,14,22,26,26,107,38,110,34,136,41,34,114
154,29,21,26,25,28,28,24,18,15,11,24,9,8,5,13,8,8,8,7,13,27,24,14,24,23,21,20,18,21,23,29,35,19,20,22,10,14,22,17,16,19,11,13,18,10,25,28,31,20,11,17,15,18,11,21,18,16,96,10,12,12,19,12,17,32,16,8,9,24,7,10,5,11,7,11,8,4,17,9,8,13,13,15,13,13,8,14,14,9,12,11,11,2,6,2,15,3,4,13,7,9,16,9,21,3,18,17,13,12,18,6,12,16,14,13,15,12,15,24,7,14,19,15,9,11,11,10,22,16,19,21,17,28,30,16,15,16,18,13,15,9,16,8,89,30,98,29,110,38,33,91
157,37,40,27,28,31,40,23,22,29,23,27,13,12,12,10,15,9,9,8,12,33,23,26,37,35,31,32,32,27,37,43,36,32,26,34,23,30,27,20,20,15,18,39,28,21,25,23,67,26,26,16,40,17,20,24,17,15,140,12,19,17,18,24,31,38,13,13,19,27,20,18,22,12,14,14,15,4,21,10,20,23,19,12,14,14,18,14,17,14,15,12,20,6,17,5,14,3,2,9,15,17,15,21,12,26,25,14,26,21,19,22,20,20,27,24,18,22,14,28,16,24,21,19,19,18,17,19,18,26,32,25,39,21,30,25,16,21,29,25,21,26,26,16,95,49,126,51,146,33,42,112
161,22,23,34,23,31,33,30,22,39,28,22,10,10,16,5,5,8,13,18,10,26,29,34,25,31,29,33,22,31,36,43,34,23,32,34,31,23,24,33,29,15,24,22,31,17,24,19,41,25,27,31,25,10,23,29,35,26,139,16,13,13,13,11,24,36,15,18,11,21,13,14,16,9,7,14,23,5,13,9,21,14,17,18,10,9,10,13,19,7,15,15,18,2,21,4,31,4,6,14,19,12,13,22,15,20,15,20,14,18,18,30,7,17,13,13,11,17,18,20,11,12,15,18,14,17,26,16,20,31,33,26,21,45,17,27,11,18,33,16,14,13,9,24,104,36,116,32,107,41,35,130
164,28,29,36,34,28,24,48,27,19,34,20,5,13,18,13,6,18,9,7,9,35,21,20,28,24,36,63,17,32,25,34,28,26,28,32,12,25,27,21,19,18,29,27,24,20,30,21,65,19,23,26,19,26,21,28,21,39,137,11,13,17,25,16,17,43,9,14,18,27,14,13,10,18,19,15,11,4,7,5,10,8,28,15,14,15,13,14,20,13,9,7,15,4,10,6,26,7,2,10,25,19,12,14,14,18,23,14,14,16,20,29,16,17,12,15,9,20,11,23,18,18,16,18,15,10,21,11,13,18,21,21,22,44,25,19,21,24,26,17,12,16,13,21,105,49,109,43,113,34,33,98
168,29,25,32,38,33,24,24,23,48,20,23,15,13,8,15,13,13,11,15,12,24,19,27,21,30,30,32,21,31,26,24,23,36,33,34,11,16,27,19,22,20,22,27,22,9,19,21,46,29,24,15,22,16,20,21,18,19,117,6,11,11,19,13,22,28,19,10,18,29,13,13,14,11,30,9,8,2,11,6,16,15,23,12,11,15,8,18,11,8,14,7,11,7,12,3,17,2,4,16,8,15,13,14,14,15,19,18,12,15,16,16,18,21,20,13,13,16,15,17,17,12,22,13,20,13,20,12,13,26,41,32,28,28,21,29,21,11,29,22,14,11,21,19,94,38,99,32,100,48,42,189
171,31,19,21,33,28,16,28,25,57,17,23,13,16,10,15,10,8,13,13,9,33,25,29,39,27,20,30,20,42,35,19,35,19,31,28,8,18,25,15,19,20,16,17,27,14,24,14,49,37,25,17,22,17,26,9,28,27,121,14,12,21,15,21,26,25,16,9,11,30,14,14,8,16,29,14,11,7,20,11,18,15,8,17,14,16,18,14,10,9,14,15,11,4,10,1,16,7,5,13,16,10,14,16,20,9,18,22,15,24,22,21,12,11,18,13,23,18,16,22,16,19,12,11,13,17,24,12,18,31,25,26,23,20,33,34,16,18,29,14,18,16,18,16,82,30,71,29,73,32,38,170
175,23,24,19,29,27,20,31,50,30,29,19,6,13,23,7,7,10,12,5,13,16,22,24,14,26,32,31,17,28,18,18,29,43,26,26,8,20,16,27,14,21,17,25,29,7,34,26,41,15,18,8,25,16,22,23,10,19,90,10,11,24,14,8,19,40,18,12,23,21,23,10,14,18,14,10,5,1,15,3,8,14,10,17,6,10,14,14,11,14,14,28,13,3,9,5,12,4,1,15,15,18,8,12,14,14,5,15,6,15,21,10,19,12,7,8,9,19,19,22,9,11,15,22,10,13,21,16,19,25,27,21,24,18,18,21,15,18,19,13,13,14,16,11,124,25,118,46,101,32,28,126
178,19,28,29,35,21,21,37,29,20,22,14,14,16,35,22,9,13,21,15,11,34,26,29,22,33,15,26,11,36,35,20,27,55,26,19,15,13,19,24,16,22,18,25,31,18,34,12,42,22,24,15,25,21,18,19,19,28,111,16,10,19,24,15,21,33,16,10,23,11,17,11,13,7,15,6,11,5,14,4,10,17,18,18,17,15,12,11,9,11,11,17,13,3,14,3,12,1,5,21,9,13,11,23,22,17,12,13,12,20,12,11,14,19,10,17,21,11,14,12,17,12,16,20,21,20,15,15,13,27,19,30,34,34,29,33,10,16,24,18,11,11,18,6,113,38,112,68,87,19,26,116
182,29,25,22,26,25,42,18,32,29,19,12,12,8,12,11,9,11,13,14,15,22,37,25,39,28,23,38,20,25,35,34,29,42,24,28,27,19,16,28,21,28,23,18,19,17,19,32,46,23,14,20,18,27,27,28,25,18,87,8,17,15,23,14,21,30,13,9,21,15,18,15,13,11,15,11,23,2,21,11,8,14,9,19,17,13,18,14,17,15,14,14,14,5,14,7,13,8,5,12,23,12,8,18,9,16,25,17,14,17,13,19,21,7,12,12,20,15,16,25,20,17,19,9,13,12,13,9,19,23,34,18,21,18,17,24,17,20,27,14,17,30,15,19,105,30,109,30,104,33,38,134
185,31,35,24,20,23,37,21,24,25,33,31,11,14,12,18,16,14,13,15,8,34,33,28,29,29,47,33,20,26,32,27,36,31,25,29,18,33,23,24,35,26,24,29,23,15,23,24,75,26,30,14,19,20,21,15,18,29,111,8,15,16,22,19,28,32,15,20,23,34,24,12,11,21,21,10,14,3,19,10,15,16,29,13,15,13,17,13,17,17,15,18,13,10,17,3,12,4,5,14,16,9,14,13,13,22,17,9,17,26,16,22,20,14,19,27,23,14,19,19,15,16,16,19,16,20,13,14,19,21,24,23,31,14,40,25,15,19,29,15,14,21,12,11,104,27,146,43,97,29,32,100
189,23,32,30,24,31,33,24,27,35,21,26,15,12,11,13,12,12,11,16,12,34,30,37,30,32,40,27,24,22,33,27,28,32,31,39,27,16,28,23,10,25,23,26,29,12,25,23,35,17,31,21,31,17,22,19,20,26,99,9,18,18,19,11,29,32,17,24,13,30,12,9,14,12,19,18,24,2,26,6,11,11,16,7,13,13,18,16,18,14,9,16,16,3,13,6,15,11,6,15,12,17,17,29,16,11,17,16,14,18,13,28,12,16,14,17,19,13,17,12,17,13,18,12,19,18,15,17,17,21,34,19,16,34,30,26,13,15,25,19,20,14,12,13,93,45,114,40,127,30,36,109
192,27,36,31,5,28,30,19,18,16,22,21,10,19,12,16,8,9,9,5,7,32,25,28,33,27,32,22,25,27,16,31,24,30,23,32,25,23,35,19,14,17,24,55,25,20,19,16,50,24,27,16,27,18,23,14,15,25,107,17,13,27,26,13,28,31,16,18,12,27,15,10,16,14,22,14,16,3,18,15,14,10,18,17,17,12,15,14,14,12,14,15,17,6,17,3,20,3,5,14,12,15,15,16,19,15,27,13,16,16,13,12,9,14,12,12,17,11,32,15,17,19,21,22,19,15,14,11,16,26,19,24,27,21,23,24,16,12,33,19,15,18,22,19,99,29,89,34,110,33,26,85
196,21,22,33,21,17,45,33,21,23,26,28,16,17,14,11,20,9,21,17,9,18,20,23,29,47,28,25,28,24,20,24,41,24,25,24,16,17,15,20,15,7,23,24,24,11,18,14,45,15,25,10,33,21,15,11,16,21,119,9,17,16,18,10,25,27,12,8,15,22,8,14,16,18,12,16,14,5,11,5,11,12,16,14,12,16,19,13,34,15,13,16,15,4,11,5,17,6,2,12,6,22,15,22,10,17,17,14,9,17,10,15,20,11,22,17,12,22,11,25,10,19,8,14,16,16,21,7,16,27,32,26,32,22,26,22,10,12,37,14,12,9,13,15,139,34,106,29,92,43,30,90
199,20,30,27,26,25,61,29,24,25,28,22,13,10,10,10,9,6,9,9,7,27,28,18,36,39,19,26,23,22,28,19,46,33,20,28,18,11,23,36,17,20,24,24,19,15,15,19,53,23,18,15,21,26,17,17,31,22,118,11,14,17,21,12,30,21,10,10,9,18,12,21,17,19,11,16,11,4,11,10,15,13,7,11,16,18,10,15,31,15,16,11,11,6,17,3,13,4,2,13,14,21,20,14,16,10,18,21,14,10,14,19,8,13,31,21,19,15,12,25,18,14,12,10,20,13,18,13,16,22,33,19,26,34,18,22,16,17,13,20,24,15,22,13,134,38,102,31,101,26,30,85
203,20,26,55,16,24,28,31,30,30,25,19,10,8,16,11,10,10,8,10,11,23,30,15,23,31,23,21,22,30,28,24,22,27,25,31,12,18,17,19,11,15,15,25,24,10,11,26,48,17,21,25,23,20,15,17,15,28,91,15,13,12,18,20,31,32,12,19,12,24,17,13,12,12,11,9,11,2,8,5,9,16,12,9,15,13,8,11,18,17,13,15,13,2,21,4,20,4,2,14,17,9,11,13,11,43,12,15,12,9,20,11,8,11,12,12,15,13,11,18,14,18,22,12,12,15,18,20,17,24,14,24,24,28,17,25,15,16,38,13,15,13,9,14,106,28,82,31,107,30,41,97
206,22,45,47,31,32,34,27,22,19,26,23,12,13,14,23,21,15,14,18,9,28,21,34,25,31,25,39,30,33,41,33,26,42,33,34,23,20,20,20,28,29,28,37,35,16,24,22,52,27,34,34,27,21,24,23,33,21,121,17,20,9,30,33,32,24,14,12,19,25,11,16,20,19,13,17,12,9,15,9,12,15,15,10,22,14,11,12,16,15,17,18,15,4,24,7,23,2,7,14,19,12,17,5,20,29,16,15,17,15,22,13,8,16,12,19,23,18,25,16,23,12,22,23,5,13,19,19,14,30,27,28,24,27,23,17,23,13,24,17,12,16,16,20,116,36,105,34,101,28,40,121
210,28,20,23,32,36,42,20,15,22,30,19,11,17,18,8,14,8,11,14,11,19,40,23,21,22,30,28,26,29,23,26,26,21,21,19,15,19,17,21,22,15,19,24,17,4,14,19,37,18,25,25,20,19,27,16,23,18,94,13,16,16,12,9,24,19,9,18,12,25,13,13,11,10,10,16,13,3,13,9,17,10,15,11,11,14,15,9,12,13,16,9,12,6,13,2,18,5,7,17,7,10,17,15,12,14,17,9,21,18,10,11,12,15,21,20,22,13,18,23,8,15,12,13,12,14,13,14,17,20,17,27,25,20,29,17,22,9,31,12,16,6,12,10,91,25,96,45,104,50,38,104
213,34,32,27,30,28,41,27,24,33,16,24,14,14,13,11,8,13,8,11,11,31,36,25,40,25,37,28,23,36,40,21,32,46,34,41,28,21,12,29,20,25,26,18,15,18,21,19,51,31,24,25,21,17,24,24,25,16,107,15,15,20,36,10,15,25,20,12,11,24,11,17,19,21,12,17,12,6,15,5,11,9,16,20,10,18,19,9,13,11,12,18,18,4,14,1,20,2,2,10,16,16,10,16,18,16,11,20,18,22,17,16,14,15,17,23,16,14,8,17,17,26,23,18,15,9,22,22,15,19,27,34,31,27,29,23,15,14,20,16,7,19,16,20,99,36,91,35,135,29,33,129
217,36,31,21,32,20,33,22,18,27,25,33,9,13,12,20,15,20,15,18,11,14,22,24,29,20,32,32,19,27,26,35,27,24,28,20,14,13,19,18,23,17,17,18,14,18,21,20,53,20,22,11,21,14,25,22,15,19,127,13,7,18,13,10,16,35,12,13,6,23,8,12,14,9,9,17,15,2,14,9,9,9,20,15,15,5,20,14,10,9,13,10,12,4,12,5,9,4,8,10,16,11,10,18,12,15,23,11,11,11,13,14,17,12,10,25,9,16,13,18,13,22,7,10,25,19,10,18,21,25,23,16,28,22,32,17,14,16,24,10,12,7,7,9,77,47,115,34,99,17,44,85
220,27,34,23,29,26,23,17,18,20,25,25,21,17,19,15,25,22,14,16,15,31,28,34,21,23,33,24,20,26,35,31,29,22,26,41,24,23,29,32,20,23,20,18,26,25,25,16,57,15,32,23,24,12,22,21,19,23,118,13,24,14,20,12,31,23,14,24,14,25,13,12,15,9,13,20,20,1,13,11,12,22,5,15,15,19,14,13,22,15,10,12,15,4,20,4,13,0,5,14,13,7,11,16,18,14,13,15,10,23,20,16,16,15,12,17,13,11,12,13,17,18,8,17,19,12,23,14,17,31,35,34,22,33,35,31,13,23,25,14,18,14,20,16,97,36,90,32,108,34,40,109
224,35,30,34,27,28,30,24,30,20,27,31,14,11,12,11,17,13,7,10,10,27,23,25,25,27,35,20,25,26,32,32,26,26,26,34,18,19,10,15,22,21,20,22,27,27,15,23,35,20,53,21,28,17,32,11,12,24,112,13,15,8,23,12,27,35,32,10,12,34,12,16,18,18,18,20,26,0,11,8,10,15,19,13,28,10,19,14,5,14,7,8,15,1,16,4,8,3,3,11,12,12,15,10,15,24,15,22,31,19,21,7,14,14,12,13,9,13,16,14,8,21,19,17,12,14,15,15,7,15,29,27,33,39,38,16,20,10,35,12,17,21,14,12,109,34,117,32,124,47,44,126
227,30,30,21,35,34,25,24,25,16,34,27,13,21,14,13,22,12,15,24,24,27,20,17,22,32,28,30,21,30,41,38,39,30,19,33,9,11,17,10,24,17,23,21,28,35,14,21,42,11,48,22,22,16,44,10,25,11,131,16,26,15,17,16,31,26,16,11,11,21,9,22,16,11,12,8,21,6,8,7,11,16,10,15,24,16,13,15,13,15,6,13,10,4,6,5,11,5,7,11,18,11,14,12,14,23,16,11,24,10,11,10,11,12,11,18,14,6,14,12,15,17,11,18,13,12,9,14,21,33,28,26,32,28,44,28,24,17,26,16,22,15,12,16,91,27,114,28,92,30,29,105
231,15,25,26,25,29,19,26,22,20,20,24,11,10,7,23,16,15,9,14,13,21,40,56,20,28,29,21,22,33,35,13,21,36,18,29,12,11,17,26,14,9,11,24,27,18,16,11,42,13,26,17,22,24,15,14,14,19,116,15,25,14,11,12,32,26,10,11,12,21,12,10,11,9,9,16,14,3,16,6,19,14,6,10,15,9,8,10,10,24,14,15,16,7,7,9,12,1,2,14,5,13,12,16,21,21,13,15,15,17,11,8,21,20,18,16,16,18,16,14,21,16,16,14,17,20,16,11,14,21,21,25,19,17,22,28,12,14,22,19,13,15,10,13,111,30,84,33,97,42,27,102
234,33,23,22,30,27,18,24,25,26,20,18,14,16,9,17,11,9,11,11,18,21,38,54,24,26,26,33,24,28,37,30,33,33,25,24,29,26,26,24,25,35,22,41,45,17,20,22,20,20,34,20,33,27,28,19,43,33,130,25,23,16,22,9,36,31,14,17,15,36,13,17,12,16,16,9,13,6,11,9,13,12,11,13,16,11,3,10,8,17,14,20,18,7,17,6,12,3,4,16,14,21,13,12,22,20,15,21,23,15,21,19,9,20,13,26,22,15,18,17,18,23,11,15,21,23,22,17,18,16,28,21,31,22,19,20,25,19,18,19,16,14,15,16,104,30,90,34,89,24,40,99
238,27,27,30,27,34,27,19,20,14,21,27,7,7,13,9,8,11,8,17,7,17,24,18,22,26,24,18,31,27,20,27,26,21,20,15,19,17,9,29,14,20,27,30,17,15,11,19,20,14,27,12,25,17,17,13,12,14,108,12,12,12,18,8,28,28,12,11,10,28,16,5,7,17,13,17,17,5,14,4,13,9,7,7,18,11,13,8,16,6,14,8,18,6,16,1,14,2,5,24,18,18,14,14,12,12,16,19,14,14,10,13,14,13,12,18,17,12,16,10,12,14,17,16,13,18,20,9,12,16,17,20,15,22,26,16,12,12,21,13,13,9,11,16,102,28,110,53,123,33,29,102
241,24,26,30,31,29,33,20,17,39,26,17,12,10,9,16,12,14,11,19,15,37,52,29,41,31,31,26,20,29,34,23,41,43,23,31,17,27,16,20,13,22,27,30,28,8,22,25,48,27,27,31,23,15,22,18,13,20,120,12,18,16,14,14,21,24,8,15,17,36,14,15,15,11,17,12,14,5,12,4,15,18,14,10,11,16,7,13,11,14,8,16,18,3,14,3,9,2,5,24,14,23,16,22,20,13,17,10,15,15,15,9,26,15,20,16,10,21,10,15,17,13,17,17,16,16,18,14,19,28,27,28,31,25,27,28,19,16,32,15,21,17,20,18,99,20,105,29,111,35,36,112
245,32,30,25,24,17,16,26,21,11,28,31,8,9,10,16,8,11,10,5,13,22,22,28,24,26,23,25,25,27,34,29,27,25,21,30,14,15,15,25,17,21,20,15,13,11,24,22,45,25,17,17,11,16,18,15,20,23,110,6,5,18,18,10,17,30,13,20,15,26,18,14,9,9,17,8,10,2,22,7,15,13,14,16,14,8,15,16,19,13,12,11,23,4,17,1,14,2,4,18,9,10,14,14,16,15,8,12,16,20,12,16,13,17,15,18,19,14,21,16,12,16,24,23,15,15,11,17,17,24,24,31,18,31,19,19,9,18,20,14,20,16,12,18,110,39,83,34,129,35,48,102
248,49,40,28,37,37,36,34,39,21,32,48,16,19,21,13,30,23,15,16,15,25,29,33,34,41,32,32,35,28,25,41,35,33,46,51,12,29,29,16,34,30,21,48,27,12,25,22,62,19,29,26,32,24,13,35,23,32,154,22,19,18,23,24,33,39,17,16,15,45,15,19,13,14,17,20,11,5,16,15,21,16,22,15,20,17,11,16,12,7,11,19,9,7,18,2,10,5,9,17,14,13,19,21,20,12,10,17,19,15,20,18,18,26,20,25,17,29,28,15,16,15,17,16,15,29,19,16,21,36,35,26,32,31,32,16,21,16,37,21,23,21,19,16,96,38,139,38,116,41,29,114
252,31,34,33,28,24,31,27,24,27,30,24,10,14,10,13,14,23,22,22,16,35,32,42,34,25,32,30,22,25,40,26,27,23,36,31,24,21,11,22,19,15,22,23,27,21,14,23,44,21,34,18,34,22,17,20,31,19,127,21,20,21,20,20,28,19,15,18,11,28,20,12,11,20,10,25,11,3,18,9,21,18,20,21,12,19,19,15,17,16,14,16,13,9,13,6,13,7,4,11,17,16,9,18,18,11,11,11,19,14,20,18,13,17,5,17,15,14,18,12,18,22,9,13,8,17,20,19,19,35,26,28,20,24,33,28,18,20,19,25,15,19,16,20,114,25,91,29,105,36,33,83
255,28,28,28,34,33,40,26,18,26,24,24,9,9,4,4,8,3,20,13,12,26,34,31,31,28,30,23,19,25,25,33,27,25,27,34,14,16,19,21,35,20,13,33,33,17,23,14,60,21,28,24,31,23,17,17,15,24,138,16,16,14,17,14,41,32,19,12,16,21,15,22,18,8,11,14,15,4,13,5,9,16,32,14,13,17,18,22,14,16,11,24,17,3,19,5,11,4,4,15,11,14,14,15,19,25,11,22,16,18,21,16,15,16,24,19,6,15,19,15,17,18,12,16,16,13,15,12,11,29,22,23,38,21,23,20,10,18,15,17,16,17,23,18,130,30,79,26,159,65,26,69
259,24,26,27,32,28,23,35,31,21,28,20,10,17,11,17,9,8,12,7,7,30,66,25,29,20,26,21,18,27,35,25,31,36,31,29,22,17,19,31,29,13,16,35,25,14,7,20,39,14,14,13,50,17,17,17,21,25,116,5,11,22,16,14,26,34,16,13,22,29,17,10,14,22,7,19,22,4,15,6,14,10,18,14,10,14,12,14,11,15,14,17,16,4,13,5,18,1,2,15,16,17,15,13,17,16,18,12,17,21,20,22,12,15,8,18,11,19,18,14,15,17,16,18,21,14,19,15,21,23,40,26,22,27,29,22,13,14,25,9,19,10,16,17,108,71,118,22,98,28,53,100
262,31,29,23,30,38,31,24,18,21,23,23,10,14,14,9,10,11,8,9,9,28,71,27,28,27,34,25,14,22,26,27,30,32,25,31,21,23,23,32,19,20,33,41,43,11,18,22,62,23,28,14,45,21,24,16,17,29,124,18,17,23,19,13,42,32,6,21,24,30,20,13,12,20,14,15,16,2,14,7,16,12,16,10,13,13,14,14,13,17,19,12,11,4,15,3,12,4,3,8,18,17,19,19,13,23,21,18,21,15,13,16,13,12,16,11,23,10,20,16,21,15,17,21,14,18,15,12,31,31,18,23,22,32,29,15,16,17,28,13,19,22,21,21,114,46,91,19,112,27,39,104
266,29,22,34,25,22,26,20,32,38,28,30,12,10,15,17,25,11,12,12,13,18,28,38,26,30,26,28,30,31,22,33,26,25,38,27,11,11,15,38,17,33,17,21,22,18,17,16,37,7,14,13,39,14,17,17,10,44,124,12,17,36,20,12,34,33,25,29,13,32,11,12,13,12,11,14,27,9,12,12,13,15,18,13,14,15,17,14,14,13,14,11,10,2,11,5,18,5,5,10,8,8,8,18,15,13,10,15,19,15,15,13,20,19,20,21,17,13,11,18,9,22,13,14,10,17,35,18,17,22,29,29,35,24,25,24,17,18,33,18,15,13,22,15,102,49,98,68,123,38,41,97
