day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
126,22,18,17,21,17,22,16,25,12,21,16,5,6,4,7,5,7,8,5,8,23,20,16,38,19,23,25,17,21,32,21,24,46,23,27,12,16,18,23,19,16,23,11,10,14,13,18,34,20,23,14,15,11,15,16,20,26,78,8,9,7,22,8,20,23,14,10,29,23,17,8,14,12,8,12,12,4,15,5,8,5,11,13,6,9,13,12,8,15,11,16,9,6,10,4,13,0,4,13,15,10,9,18,14,17,10,10,12,15,7,8,4,11,11,15,13,10,11,14,10,18,21,10,13,12,12,13,6,7,22,26,24,30,22,13,9,23,14,18,9,15,9,10,65,33,63,36,172,29,31,71
129,47,36,27,33,28,28,23,14,14,25,27,17,15,16,12,16,12,14,17,12,29,33,31,60,31,22,20,32,31,43,29,19,54,27,39,20,19,23,28,34,24,29,27,25,13,25,31,68,26,36,26,19,25,26,30,30,26,130,19,23,22,20,20,23,37,13,16,28,25,19,16,9,19,12,12,9,10,19,8,19,11,15,5,19,7,13,17,11,19,9,14,19,5,21,7,18,4,5,20,16,10,17,25,17,20,18,20,20,16,20,20,16,16,21,16,16,21,17,21,21,21,14,15,14,19,17,15,19,24,21,28,22,35,66,19,20,31,22,20,20,23,17,18,91,40,89,28,183,27,43,80
133,24,23,13,20,20,22,18,21,24,20,30,6,7,9,13,5,3,8,7,8,12,16,31,28,27,31,25,18,15,25,21,19,25,21,18,10,15,20,32,17,13,14,6,22,3,10,12,34,14,13,11,21,12,17,36,16,19,125,4,7,7,16,6,15,19,12,10,6,24,21,12,11,11,14,9,11,3,12,6,11,9,11,6,11,12,17,8,10,10,12,23,9,4,16,2,12,0,2,12,10,20,5,12,25,15,16,11,13,15,15,16,17,11,2,10,18,6,23,15,10,8,14,15,15,8,12,14,8,21,19,15,17,28,15,13,15,9,49,15,7,21,7,12,64,25,75,32,77,31,27,82
136,36,49,35,42,35,41,46,35,33,30,22,14,18,22,46,14,22,21,20,18,33,42,25,51,34,19,39,38,38,44,37,35,34,51,38,15,27,31,37,27,23,28,21,40,16,28,34,60,27,13,22,18,22,21,40,21,30,141,24,42,33,26,17,21,28,19,20,12,36,25,26,17,17,11,11,13,5,12,13,19,19,23,9,16,13,14,17,18,14,19,13,21,5,19,6,14,5,5,16,17,16,21,14,26,20,18,12,17,26,25,14,16,14,25,17,17,16,35,17,16,17,13,17,17,16,26,22,23,45,26,32,15,31,44,43,21,17,44,17,17,24,19,17,108,38,120,30,133,38,62,112
140,16,16,27,29,20,26,21,21,15,17,18,8,9,17,10,9,5,9,13,8,23,23,17,29,20,43,23,14,29,17,33,21,20,23,29,17,14,23,18,21,9,14,22,20,14,20,17,42,21,17,23,18,14,19,20,20,13,123,14,13,18,17,7,28,17,14,13,12,33,10,13,14,10,14,11,3,4,7,10,11,10,13,15,10,7,4,9,8,13,8,7,11,1,8,2,13,2,7,14,9,15,18,10,18,12,14,19,15,15,13,10,16,14,12,26,11,16,12,9,12,10,14,16,7,12,26,12,11,38,17,27,24,16,14,14,12,13,22,13,21,16,11,15,86,25,99,30,111,38,32,78
143,39,30,35,43,34,48,30,27,32,31,33,10,10,18,10,11,15,13,28,13,42,29,40,35,38,49,39,42,37,36,29,35,35,38,31,28,34,38,35,42,17,38,24,34,16,20,38,92,34,33,32,30,30,27,32,34,26,153,17,23,21,38,22,28,42,14,20,11,35,16,22,15,12,21,17,9,6,15,18,29,25,13,16,18,19,18,20,20,16,28,22,22,5,18,4,10,3,4,13,19,18,19,20,16,18,15,19,23,19,20,23,21,26,17,41,16,16,14,20,22,24,24,18,16,23,26,17,15,50,43,34,41,12,36,17,25,17,31,22,32,18,12,27,131,38,163,49,130,51,41,142
147,23,23,35,27,24,31,22,41,19,19,22,6,11,16,12,13,10,8,9,8,23,29,31,27,40,29,38,22,20,25,31,22,26,33,34,14,20,23,31,25,21,21,24,19,11,25,22,43,16,22,21,25,23,19,21,18,21,129,17,12,15,14,16,24,42,15,14,14,28,21,4,16,16,18,14,14,7,17,11,11,18,12,17,18,11,11,12,21,14,17,18,8,5,13,4,11,2,8,13,18,14,8,15,22,14,13,13,17,16,25,18,13,18,19,24,13,22,12,14,8,17,18,13,16,17,17,27,15,24,28,20,35,32,19,23,13,20,19,14,22,18,18,17,131,26,119,33,126,71,25,127
150,40,27,37,35,36,32,23,59,24,25,24,18,13,19,18,15,19,18,17,22,29,34,30,23,37,40,36,30,46,31,36,38,41,35,41,28,31,23,33,29,29,21,24,24,27,34,23,65,22,28,16,25,29,23,27,19,32,138,23,22,20,30,14,21,32,14,17,20,35,9,6,17,19,14,14,14,6,18,4,22,21,20,17,16,16,15,11,12,14,17,14,10,3,19,6,10,8,3,16,12,18,21,23,16,21,11,15,26,6,22,30,17,16,22,29,21,21,18,11,23,23,21,17,17,17,20,23,12,30,22,25,31,28,45,39,23,13,36,18,26,26,14,16,121,37,142,35,132,72,36,119
154,51,22,21,30,20,15,25,14,12,19,34,8,7,10,11,16,10,3,9,4,22,27,23,21,16,22,16,13,19,23,24,26,29,25,16,11,13,20,11,14,20,17,11,13,12,38,17,40,17,17,10,15,17,23,13,21,20,110,6,13,13,22,12,17,40,15,13,16,20,16,11,17,15,13,12,9,3,23,9,8,16,7,6,12,5,3,9,15,14,12,12,9,4,16,1,13,1,0,9,15,8,15,16,13,14,12,18,12,13,14,10,11,21,6,15,20,18,8,19,13,13,9,16,18,11,11,8,24,13,14,26,25,14,29,17,17,14,13,17,16,18,18,10,93,37,94,32,107,30,24,94
157,67,33,28,36,26,10,24,17,25,30,44,8,9,5,9,8,8,9,5,7,27,33,25,24,26,38,37,18,18,34,31,24,31,32,17,16,24,17,22,15,31,25,17,26,12,39,23,96,18,15,12,17,14,25,29,20,28,148,10,6,23,14,6,21,50,18,18,16,24,18,15,12,15,16,16,13,3,28,16,13,14,19,18,19,14,16,19,17,15,19,15,10,3,15,6,15,3,3,19,14,12,22,13,18,17,17,14,17,22,18,18,20,15,14,16,20,16,22,22,15,17,19,16,24,24,15,17,32,15,26,17,30,24,20,14,15,12,25,11,19,21,11,7,112,45,124,36,114,29,46,116
161,20,19,26,19,20,19,33,12,8,33,17,7,8,11,6,2,9,7,10,7,18,22,20,22,25,28,35,14,24,23,28,30,14,23,23,15,16,16,17,18,7,19,17,22,11,17,18,33,21,15,19,19,8,15,17,18,23,88,11,11,13,14,6,16,26,9,10,13,21,14,17,12,9,8,3,10,5,5,5,13,10,17,10,12,15,12,13,10,13,8,10,11,0,7,2,20,4,6,9,11,12,11,16,13,16,11,12,13,10,15,14,21,14,13,10,12,15,16,17,9,10,10,14,12,9,14,16,12,18,17,24,21,30,18,15,4,8,10,10,10,15,11,16,86,44,79,26,88,17,28,82
164,32,35,45,42,36,28,51,31,31,35,23,7,16,18,13,8,19,11,11,10,40,26,30,32,31,42,75,22,39,34,44,30,33,35,39,16,31,37,28,24,25,37,32,34,20,34,27,77,24,26,28,30,32,31,30,32,45,158,15,18,18,33,17,19,60,12,19,18,32,16,18,16,18,23,19,12,5,11,6,13,12,35,20,15,16,13,16,22,14,14,11,19,5,11,8,37,9,3,13,27,21,14,20,20,20,26,22,17,20,22,30,17,19,17,21,13,24,17,25,21,25,19,20,21,14,25,13,15,25,30,25,23,56,31,21,22,26,30,20,13,21,16,26,115,52,129,48,136,39,37,123
168,27,20,24,29,26,19,20,21,41,18,21,12,10,7,14,11,12,9,9,11,20,14,24,18,24,25,24,18,26,23,15,20,29,28,27,9,11,22,17,18,12,14,22,16,8,14,16,36,24,21,11,14,14,12,18,10,14,99,3,7,9,16,12,18,20,16,7,17,26,11,9,10,11,27,6,7,0,9,5,14,13,18,8,11,14,8,17,11,7,9,6,10,6,8,1,14,1,3,15,6,13,12,11,10,10,17,11,11,14,15,14,17,19,15,10,11,14,10,15,15,9,19,13,16,11,14,10,12,20,32,25,24,26,17,24,21,7,25,18,13,9,17,14,86,35,90,28,85,41,34,161
171,32,22,24,37,36,21,33,28,63,22,25,14,17,13,16,10,8,16,15,10,34,29,32,42,29,24,33,23,45,36,26,40,23,34,34,9,20,26,16,23,31,19,23,30,15,27,16,57,39,27,20,25,18,26,12,30,32,137,16,13,22,15,22,31,28,19,11,16,33,15,15,10,18,31,15,11,8,21,11,19,15,10,19,14,16,20,16,12,9,16,17,11,4,14,1,17,7,5,15,16,11,14,16,23,14,19,25,15,26,24,25,12,12,19,13,23,20,18,25,16,20,13,12,13,17,26,13,19,37,33,33,27,20,34,38,17,23,33,18,19,17,22,19,91,35,86,32,87,38,47,199
175,21,19,19,26,21,19,26,45,26,23,18,6,11,19,6,7,9,10,5,12,12,20,20,12,25,27,30,15,24,16,17,26,41,25,24,7,19,14,26,13,13,14,22,26,7,28,25,37,14,18,7,22,15,20,22,10,17,79,9,10,23,14,8,16,36,14,11,18,19,21,10,12,16,13,8,5,1,13,3,7,13,7,14,6,10,11,12,9,14,11,25,12,3,7,5,11,4,1,12,14,15,7,11,12,13,5,14,6,13,19,8,18,11,7,8,8,18,17,18,9,9,14,18,10,12,20,13,19,19,23,19,21,16,16,19,13,15,18,11,12,11,14,11,114,23,104,43,83,31,24,105
178,34,46,34,34,21,24,35,38,18,20,15,19,22,39,20,17,19,21,16,15,37,34,42,28,39,27,30,18,38,41,25,37,62,29,25,15,18,27,29,22,20,21,33,42,21,43,9,52,27,24,14,29,28,24,25,22,26,113,20,18,27,25,15,26,38,24,13,25,21,25,15,15,10,13,10,7,7,16,6,12,12,17,17,17,16,15,14,12,14,14,20,18,6,24,3,12,1,3,14,13,19,13,19,19,17,17,15,4,24,14,14,19,26,4,21,25,15,19,19,17,20,19,25,26,21,17,17,9,30,20,33,38,35,37,35,16,22,24,24,15,17,22,12,103,30,111,71,99,10,23,110
182,33,22,24,31,21,18,28,23,21,18,27,8,11,12,15,14,7,6,9,12,21,19,26,21,30,64,25,17,26,25,27,34,26,17,17,14,17,15,17,15,19,29,15,27,7,20,17,40,27,22,18,24,18,18,18,16,23,106,9,13,9,15,14,28,26,13,11,12,23,9,13,9,9,19,14,11,3,10,8,11,14,24,11,9,13,25,13,8,11,21,8,10,7,11,5,15,1,1,4,30,14,8,10,7,13,10,14,12,11,27,9,16,13,17,11,14,7,14,15,13,15,14,14,14,17,13,12,18,16,20,22,22,27,25,14,12,15,32,11,28,18,8,7,106,29,115,32,85,40,37,119
185,30,34,22,19,20,31,21,28,25,24,29,14,17,14,24,19,16,13,9,8,20,25,29,24,35,71,34,17,30,30,48,50,28,27,27,23,31,25,19,21,21,19,33,23,15,21,17,73,34,29,12,21,22,24,17,23,18,114,12,14,13,24,16,25,34,11,15,13,32,15,18,15,12,16,8,13,4,11,7,14,14,34,17,10,20,27,15,22,14,22,16,15,9,15,3,5,6,5,13,25,6,10,15,10,21,13,12,18,23,24,17,24,12,22,17,23,14,14,27,13,19,16,17,22,20,15,17,12,29,23,22,32,32,32,25,18,18,29,13,16,21,16,14,88,33,106,49,128,40,49,103
189,19,33,18,27,24,22,13,12,17,14,18,11,10,17,10,16,14,7,13,11,21,19,13,19,19,32,28,28,16,17,27,23,22,16,28,14,14,17,14,14,18,17,43,25,8,16,13,45,14,23,10,15,15,8,15,15,15,89,11,8,28,11,8,18,22,15,10,12,26,9,12,12,11,11,10,7,3,12,2,12,16,24,17,14,10,10,14,6,12,9,16,9,3,13,1,11,1,3,19,12,9,11,20,16,12,10,11,12,12,12,17,17,11,11,10,11,12,30,15,11,16,16,17,14,22,17,10,9,23,21,21,21,25,21,26,8,14,18,11,20,15,13,13,92,36,68,27,94,36,31,108
192,32,42,31,13,33,36,21,21,18,23,27,13,21,15,21,15,16,15,13,9,33,27,30,39,24,38,23,41,28,22,28,25,32,26,37,22,27,32,21,17,20,24,62,30,20,18,16,47,23,23,19,30,19,19,18,13,31,118,20,13,31,35,18,31,34,19,16,15,29,15,12,18,13,17,16,15,2,20,19,14,11,24,18,23,14,17,17,16,14,15,17,17,6,15,3,24,3,7,15,14,17,18,24,24,13,30,14,17,22,13,19,12,14,19,14,17,12,37,14,17,19,21,25,16,16,9,14,15,35,23,28,30,29,32,28,22,14,34,21,14,19,25,18,117,30,121,34,115,37,34,108
196,14,17,27,19,10,40,29,15,22,19,22,14,15,9,8,14,7,15,10,8,15,19,22,24,41,27,23,22,18,14,19,28,20,23,17,16,17,10,16,8,6,21,23,22,9,15,12,40,13,21,8,27,19,12,10,14,16,99,9,17,15,15,8,23,22,11,7,11,15,8,11,15,12,10,14,11,5,9,5,11,8,14,13,12,12,18,7,31,9,12,11,12,3,10,5,9,5,2,8,4,18,13,18,8,14,15,12,8,13,10,12,18,8,20,17,11,18,11,24,7,16,8,13,15,15,19,5,14,16,29,24,23,17,20,16,6,10,30,11,9,8,10,12,119,29,88,25,80,37,24,75
199,27,37,39,26,32,69,31,33,29,33,28,16,12,16,15,11,11,10,16,11,33,37,21,44,45,22,33,26,28,31,24,58,42,27,35,18,12,29,44,21,23,28,27,25,17,19,27,65,26,22,17,26,31,21,19,32,26,139,14,18,20,23,15,34,27,13,13,11,22,14,26,18,26,13,16,15,4,12,10,16,19,8,13,20,23,13,20,35,21,18,14,14,7,19,3,19,6,3,19,17,26,22,18,17,17,20,23,16,12,18,21,8,17,34,25,21,19,14,27,22,18,14,14,22,17,24,16,20,29,38,20,34,36,20,28,19,23,19,23,26,17,25,16,166,45,124,39,130,32,40,106
203,16,21,45,14,19,20,28,25,24,23,14,6,5,11,6,8,6,7,5,7,17,20,13,17,28,21,14,19,23,24,19,17,18,20,23,11,14,14,13,10,12,11,21,19,8,10,20,39,14,17,24,20,12,14,15,14,26,77,10,8,9,16,15,27,25,10,17,12,21,13,10,11,11,11,9,8,2,7,5,8,13,11,8,11,12,6,9,16,11,9,14,10,1,17,4,19,2,1,11,16,7,10,10,9,36,10,14,9,8,16,10,8,8,10,8,14,12,8,13,11,14,18,8,11,10,12,18,15,19,9,21,21,24,16,18,11,9,31,12,15,10,7,10,86,24,62,27,83,26,34,78
206,27,49,53,34,33,39,31,26,23,29,26,15,15,15,24,22,15,16,19,9,33,27,36,27,34,32,44,35,36,49,37,30,47,34,38,25,25,23,21,28,31,30,42,35,17,24,22,59,30,41,37,32,26,25,25,35,22,133,22,25,11,33,38,35,29,15,14,21,28,15,21,21,19,15,18,13,10,16,11,13,19,16,11,23,17,11,15,18,20,20,18,18,5,29,7,23,3,9,18,19,12,18,6,21,33,18,15,19,19,23,14,9,21,15,22,25,19,27,20,26,15,25,25,7,15,22,22,17,34,29,32,25,30,26,21,26,16,31,18,14,19,18,22,127,37,114,36,117,32,45,134
210,22,18,22,24,34,43,19,17,15,34,20,9,11,13,5,13,9,7,7,7,11,28,16,14,24,19,22,28,26,21,28,26,17,26,18,15,17,14,20,20,13,18,24,18,5,8,10,36,12,17,15,28,18,21,19,13,14,74,9,13,11,9,4,23,25,9,10,13,25,11,9,13,10,12,12,10,1,11,9,14,8,11,8,8,11,15,5,6,10,10,10,6,4,9,4,16,4,6,12,13,8,18,13,9,10,13,12,27,12,8,10,10,10,19,12,19,13,11,25,9,14,10,8,10,16,11,14,15,13,19,19,39,13,18,19,17,9,22,12,13,6,7,14,92,19,86,35,96,51,20,89
213,42,24,34,39,51,68,15,24,29,42,18,23,11,12,10,12,16,24,15,18,40,31,35,29,37,34,31,23,34,36,47,41,34,35,30,22,30,21,24,25,20,22,48,43,10,24,38,72,25,47,26,33,34,29,32,27,46,122,33,16,17,26,25,49,42,23,18,22,29,18,17,16,14,14,22,15,8,13,13,28,20,20,16,13,13,27,4,29,10,14,15,16,8,17,3,18,7,3,15,10,14,16,25,24,17,28,13,26,18,24,17,13,19,20,14,17,17,24,47,21,13,18,23,21,24,26,11,15,25,23,28,44,25,43,25,24,21,17,17,26,16,19,24,109,27,128,28,119,62,29,141
217,19,41,15,22,21,54,20,14,27,35,27,14,11,15,11,16,15,16,18,12,19,18,22,21,25,15,23,29,19,18,24,21,16,19,22,11,19,11,16,39,16,15,29,19,8,10,18,49,9,16,10,24,11,7,21,7,20,110,10,10,15,10,21,16,28,15,18,11,21,10,13,13,14,10,11,11,3,9,4,15,17,14,10,10,5,10,12,0,5,14,5,20,3,12,2,8,0,5,9,10,11,7,15,12,11,19,15,16,12,5,19,15,17,13,29,5,20,15,9,13,16,10,15,9,10,9,14,15,20,14,23,29,11,31,18,15,14,26,18,17,5,11,11,68,30,158,33,79,21,41,92
220,26,56,36,35,34,60,30,40,25,36,32,19,19,29,21,28,22,17,24,27,40,37,24,43,44,39,36,34,28,35,27,37,38,40,32,16,26,26,16,51,16,20,34,22,28,22,21,62,10,21,26,46,25,17,19,18,31,131,21,19,16,23,43,30,35,22,14,9,46,25,20,14,21,23,23,18,3,18,8,13,24,20,9,13,12,13,15,4,21,16,15,9,4,10,3,12,2,3,18,10,17,20,17,27,14,20,22,19,17,17,22,13,28,25,28,13,19,23,11,15,21,22,15,13,28,14,23,17,37,36,25,28,37,51,38,22,28,32,19,21,21,17,12,92,31,170,31,114,40,31,111
224,31,24,24,20,24,25,19,23,16,21,26,11,6,7,8,15,9,4,9,5,22,19,22,20,20,30,17,17,21,28,25,22,17,21,31,11,16,9,12,20,16,16,20,27,18,13,21,29,15,43,16,25,12,29,9,9,22,92,11,11,5,21,8,21,31,29,10,7,29,10,13,16,15,16,19,19,0,11,5,9,13,13,12,24,10,15,10,5,14,7,4,14,1,12,3,5,3,3,9,12,12,12,8,14,22,14,16,26,17,20,5,12,13,10,8,7,10,14,12,7,18,16,14,10,11,11,10,5,10,20,21,25,33,29,14,15,9,31,10,15,15,14,12,91,26,98,26,87,35,36,101
227,32,37,29,47,36,29,31,29,23,39,30,15,21,15,19,28,14,17,27,26,30,25,28,26,38,33,35,23,31,47,39,41,41,23,35,12,14,19,19,26,21,25,26,30,39,16,22,49,15,60,27,25,20,46,10,26,12,150,19,31,19,19,20,37,29,17,12,14,23,10,24,17,12,12,11,23,6,9,8,14,18,12,18,29,18,15,17,14,16,6,16,13,4,8,6,15,5,7,11,18,11,17,15,18,25,17,15,26,13,12,12,13,15,12,21,19,10,18,15,21,18,13,19,15,12,14,17,23,40,36,30,37,32,51,32,27,20,28,19,25,19,12,18,112,29,130,33,120,36,33,116
231,12,19,20,17,24,15,18,21,14,17,20,10,9,6,19,10,12,7,11,12,16,34,45,14,25,25,17,17,32,29,12,18,27,15,25,9,8,13,19,10,7,8,19,19,14,11,10,37,11,18,13,18,18,14,12,12,16,96,13,20,9,8,10,28,18,6,10,11,17,11,9,10,8,9,12,9,3,12,4,15,13,5,7,12,7,8,9,7,23,11,14,13,7,6,9,11,1,2,12,4,12,9,13,17,18,11,12,13,15,10,6,19,16,16,13,11,17,13,10,15,16,16,13,15,16,14,10,13,11,18,21,17,13,19,23,9,12,20,16,10,13,9,11,97,27,73,28,81,37,27,87
234,39,27,27,34,32,22,29,27,27,27,22,15,17,10,17,12,10,11,11,20,25,42,57,28,32,31,35,31,31,43,34,39,36,29,27,34,31,28,29,28,36,24,45,55,20,24,27,26,25,41,23,37,33,31,22,46,39,155,29,27,20,25,10,47,38,18,18,18,40,14,18,15,18,16,10,17,7,15,11,15,13,12,15,17,11,5,11,10,19,19,21,22,7,19,6,14,4,5,20,15,25,20,13,24,22,21,23,27,16,23,20,11,22,16,31,27,18,20,19,20,24,15,17,22,31,25,20,20,22,33,25,34,26,22,23,29,19,23,20,19,18,17,17,122,35,100,41,108,32,41,124
238,19,23,25,24,30,23,15,17,12,15,24,5,7,12,9,7,11,8,17,5,16,22,17,18,19,19,17,24,23,15,19,20,19,17,13,16,12,9,21,13,19,27,25,10,11,10,14,14,11,20,11,20,14,14,11,11,11,92,8,9,9,15,7,17,26,11,9,7,24,14,5,5,14,13,16,14,4,13,3,11,8,7,6,17,10,11,6,16,4,11,7,15,6,15,1,11,1,4,22,18,15,10,13,7,12,10,18,11,13,6,11,10,11,9,14,12,8,14,9,10,13,12,12,13,14,17,7,9,14,14,18,14,21,22,14,8,12,15,13,10,7,10,14,87,24,96,48,106,29,26,86
241,39,38,33,33,36,37,26,18,29,28,24,10,10,14,18,10,20,13,34,15,31,37,40,42,41,38,31,24,41,38,38,41,29,29,41,23,25,28,41,25,21,34,40,35,12,29,23,22,33,42,20,24,20,20,23,12,26,125,26,17,19,18,19,33,25,8,16,13,29,20,12,8,8,14,11,8,6,12,7,14,6,12,10,15,18,8,20,10,8,10,15,19,4,10,8,17,4,6,27,11,13,14,22,26,16,21,17,19,24,24,24,26,11,21,11,11,26,20,21,20,26,24,29,11,19,18,25,23,25,10,24,28,22,40,31,23,21,35,21,26,16,18,21,102,26,113,47,119,28,31,78
245,19,28,24,26,25,17,20,16,19,16,34,9,12,15,12,11,16,11,8,13,20,32,15,26,30,27,22,19,19,19,24,23,30,15,39,9,21,34,15,10,13,15,27,19,10,10,11,39,17,22,16,23,17,12,11,14,23,123,15,16,12,11,7,26,29,11,12,8,17,6,20,5,13,14,16,11,5,19,3,4,13,14,9,10,8,12,14,19,9,11,8,13,5,9,2,9,4,5,13,11,9,11,23,13,20,16,18,9,6,19,9,17,12,14,17,17,19,13,14,12,17,7,18,13,17,10,9,17,25,27,21,30,19,27,17,13,7,19,10,21,13,18,12,64,56,64,25,183,26,21,86
248,44,31,32,36,40,30,29,33,20,22,53,12,21,10,23,23,18,15,13,15,36,29,33,42,32,36,31,22,34,35,39,39,32,41,54,17,18,36,22,23,22,20,32,20,22,27,30,49,23,37,23,47,17,25,27,22,38,157,17,20,19,22,26,42,40,8,17,18,34,12,17,16,16,18,27,17,4,35,17,20,11,9,9,14,20,22,18,22,9,6,17,13,5,14,2,8,7,12,16,17,20,19,31,19,18,18,16,4,15,23,29,19,28,21,19,20,21,17,17,12,22,7,22,20,25,19,21,28,37,33,29,36,29,37,25,23,18,29,23,14,17,23,15,99,84,94,34,187,24,31,93
252,21,27,17,28,19,35,20,17,16,28,20,6,9,8,7,13,8,17,8,12,18,25,23,18,17,21,18,29,16,24,24,21,25,24,29,20,16,5,19,19,15,17,30,25,13,11,15,37,8,21,17,17,11,11,9,12,26,105,9,11,11,32,9,24,22,11,15,10,24,12,11,12,14,7,12,9,5,12,3,13,16,17,14,7,9,12,23,16,11,10,13,12,2,12,1,14,1,1,14,9,12,11,13,21,33,12,16,13,14,12,16,10,9,11,16,15,16,10,16,14,13,9,6,10,11,14,16,13,12,18,29,16,23,14,24,14,8,24,12,13,14,7,14,109,30,76,17,154,53,19,50
255,30,34,30,37,37,46,32,21,31,29,29,11,15,5,7,11,5,25,16,12,30,42,37,35,32,30,28,25,29,31,39,31,29,31,35,16,19,20,27,44,24,18,38,40,19,24,17,64,23,30,27,40,25,22,20,18,33,154,18,20,15,22,17,46,36,21,15,20,26,18,22,19,13,13,20,18,6,15,7,13,16,35,20,17,21,22,25,15,22,13,27,21,4,19,5,13,4,5,15,16,15,18,19,19,26,14,23,19,18,25,17,17,17,25,22,7,17,24,16,17,19,13,20,20,16,17,12,15,35,27,24,40,24,29,26,12,19,16,21,22,18,23,23,151,35,88,27,172,70,31,81
259,21,21,25,29,23,20,28,25,17,22,16,9,13,10,14,6,6,6,3,6,25,56,18,26,17,24,20,9,24,28,21,27,29,28,26,17,15,18,25,25,11,11,31,23,12,7,17,33,13,11,10,34,13,12,15,17,18,97,3,7,20,13,12,22,30,14,11,16,24,15,9,12,17,5,15,20,3,15,4,10,10,15,12,7,14,9,10,11,11,13,14,11,4,11,4,16,1,2,12,11,16,13,12,14,14,16,10,12,19,16,22,11,13,7,14,10,17,12,14,13,17,15,15,16,10,17,14,19,19,32,23,18,23,23,14,11,14,21,9,13,9,14,13,84,63,99,20,84,25,42,88
262,33,31,23,33,40,32,29,22,24,29,27,11,15,17,12,12,12,10,11,10,31,79,30,29,29,37,26,20,26,32,29,32,35,26,37,25,23,23,35,20,20,35,43,44,11,19,23,68,24,29,15,54,24,28,16,20,32,140,18,18,28,24,14,45,35,10,23,29,34,21,14,13,21,14,17,16,2,16,7,17,12,18,10,17,15,16,16,13,17,20,13,13,4,19,6,14,5,3,11,19,17,19,20,17,24,21,20,25,18,14,16,16,13,17,13,25,12,23,17,23,16,18,22,15,19,16,14,32,33,24,28,26,37,32,20,17,18,36,13,22,23,23,23,132,52,106,22,131,31,47,114
266,26,20,31,22,17,26,15,31,30,21,28,10,7,11,15,21,10,10,12,12,16,20,35,22,26,22,27,26,28,17,30,22,24,30,22,9,11,12,33,16,29,16,21,21,17,13,13,31,6,14,11,31,10,15,14,8,42,105,10,16,29,15,10,30,30,20,25,12,24,10,10,12,9,10,12,25,8,10,12,12,14,15,13,11,13,14,14,14,12,14,10,9,2,9,2,16,3,2,10,7,7,8,17,11,11,10,13,18,14,12,13,16,17,20,19,16,9,11,16,6,21,12,11,8,16,32,17,12,18,23,26,32,19,21,20,13,13,25,17,15,13,22,14,87,41,83,61,104,31,37,85
