day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
105,2,7,2,5,5,3,16,33,2,27,11,23,27,26,33,19,14,29,24,39,2,8,12,27,6,27,8,17,24,9,4,28,5,21,13,1,1,2,3,1,3,3,8,14,5,2,0,17,1,2,1,0,4,2,3,3,8,43,10,6,12,3,13,8,12,1,1,2,11,3,1,3,5,2,14,3,2,3,3,3,0,0,0,2,2,2,0,0,3,2,2,3,0,9,1,1,1,2,4,4,3,5,4,6,2,7,1,3,8,6,2,2,1,1,3,1,3,1,12,16,5,8,3,0,13,11,3,1,27,12,24,12,3,20,8,7,1,13,7,0,1,8,1,22,3,13,5,13,1,6,14
108,-3,-1,-1,-2,-3,-8,-3,-2,-1,-1,-5,-1,-5,-1,-3,-3,-2,-3,-1,-1,-2,-3,-1,-2,-4,-1,-8,-2,-3,-8,-3,-5,-6,-2,-3,-2,-2,-2,-4,-1,-5,-4,5,-1,13,-1,0,28,-2,-1,-1,11,-6,-1,-5,-2,-4,-3,12,-5,19,-1,1,3,8,0,-2,-3,12,-1,0,-3,-4,-1,2,-2,0,-3,4,-3,0,-1,0,0,-2,-1,0,0,-2,-3,-2,-3,0,2,5,-1,-1,2,-2,3,-1,-2,6,-2,1,7,5,-4,2,-5,0,0,-1,1,0,-2,-2,-2,-1,-3,2,-5,-4,0,3,1,-2,4,21,6,-1,1,-1,18,9,-3,0,5,4,2,1,0,5,-17,-3,-11,-4,-15,-2,-5,-11
112,4,26,19,5,1,10,6,35,2,14,20,16,23,32,27,21,34,22,25,21,4,21,18,29,3,22,3,34,13,11,5,7,4,23,10,5,4,4,7,4,5,4,9,7,27,2,4,22,5,4,4,10,5,12,4,3,9,61,17,2,26,8,15,18,21,0,3,2,29,2,2,5,1,1,3,2,0,2,13,4,3,1,2,1,3,4,0,2,3,2,4,2,0,1,0,4,0,0,1,0,4,3,11,3,10,6,10,3,4,1,8,2,7,4,5,4,1,6,20,5,6,8,2,10,10,10,3,9,31,27,6,19,5,24,23,9,0,22,3,3,2,10,5,18,2,29,10,15,12,7,14
115,-3,-11,-7,-4,-4,-6,-7,-8,-3,-5,-4,-4,-5,-3,-2,-3,-2,-5,-3,-5,-8,-7,-2,-5,-5,-6,-1,-9,-15,-7,-7,-5,-5,-6,-4,-4,-4,-7,-5,-5,-5,-3,2,-4,-1,-5,-4,22,-5,-5,-3,5,-4,-10,-2,-3,-2,-18,-5,-6,-1,-8,-4,-3,5,0,2,-2,15,-2,-2,-6,-1,-1,6,-1,0,-2,1,-4,-3,9,-2,-4,-5,-4,0,-2,-3,-1,-4,-2,0,-2,0,-3,-1,4,-1,4,-2,-5,-13,-3,2,-4,0,-2,-5,2,-6,-3,-2,-2,1,-1,-1,-2,-3,-4,-2,-8,-1,0,-3,2,-3,-1,14,3,-3,4,-2,4,14,-2,-2,10,1,2,-4,1,1,-19,-1,-29,-10,-12,-11,-7,-18
119,0,7,22,4,7,12,15,14,6,9,23,21,3,22,23,26,17,4,3,21,14,16,20,12,6,7,1,20,6,2,3,6,5,12,2,9,3,5,3,4,3,4,15,7,11,4,2,26,2,2,4,16,4,1,3,2,5,31,4,12,10,0,13,6,20,3,2,3,14,5,1,4,1,0,11,13,0,0,4,3,0,1,1,3,4,0,1,1,3,4,2,0,0,2,0,1,1,1,2,7,2,3,4,0,5,4,3,2,2,5,5,3,9,1,2,3,6,4,8,7,1,4,4,1,4,1,0,3,10,5,2,16,16,15,11,4,2,19,7,7,2,4,8,13,2,10,8,7,5,4,14
122,0,-4,-5,-4,-4,-3,-3,-6,-5,-4,-3,0,0,0,-1,0,0,0,-1,-2,-4,-5,-5,-5,-4,-4,-3,-2,-4,-2,-2,-5,-5,-2,-3,0,-2,-1,-2,-2,-1,-5,-4,1,0,-1,-2,16,-1,0,-5,-4,-4,-1,-6,-2,3,-14,-2,-8,-3,-1,13,-6,14,-4,-1,-2,17,-5,-2,-2,0,-1,1,7,0,0,4,-2,0,-1,-1,0,-3,-1,-3,-2,-2,-4,0,0,-1,-1,0,0,-1,2,-2,2,-1,-1,0,7,0,2,1,-2,-1,-4,2,-2,1,2,8,-3,0,-2,2,2,-1,-1,-2,0,5,1,0,0,19,-5,-3,-3,1,4,12,-1,0,-5,1,-1,0,0,-3,-11,-2,-12,-7,-11,-5,-6,-12
126,2,13,15,4,4,13,28,32,11,33,20,32,0,23,33,33,6,49,26,31,22,13,21,15,2,18,4,25,2,2,7,10,10,30,5,21,1,1,1,1,0,10,15,15,2,2,2,28,1,1,2,12,2,1,6,1,8,87,8,1,19,2,17,1,22,2,2,5,15,1,2,1,0,1,10,5,2,3,7,3,8,1,0,1,1,1,2,2,3,2,2,2,1,3,0,3,1,1,2,5,0,6,0,10,13,3,10,2,14,3,17,7,11,4,1,10,7,10,8,10,0,4,8,0,8,11,8,10,34,21,18,11,20,27,27,13,8,26,8,14,1,10,7,11,3,17,4,30,6,9,8
129,-4,-6,-2,-8,-3,-1,-4,-4,-6,-2,-2,0,-1,0,-1,-2,-2,0,-1,-3,-5,-3,-2,-6,-2,-1,-3,-5,-3,-2,-2,-3,-10,-4,-4,8,-1,-3,-1,-2,-2,-8,7,6,-2,-3,-2,26,-2,-4,-2,12,-3,-2,-5,-2,-1,-2,4,-1,8,-1,11,0,13,-1,-2,-5,5,0,-1,-1,0,3,5,11,-2,-3,9,-4,4,-1,0,-4,7,0,-3,6,-4,-2,-1,-4,0,-4,-2,3,1,3,-2,2,0,-1,0,2,-5,2,1,8,-1,2,3,10,3,6,3,1,-3,0,1,3,-2,6,5,4,2,4,0,2,30,6,-6,1,-3,20,25,6,-10,11,-3,-4,-3,4,4,-17,-6,-17,-4,-35,-7,-9,-9
133,2,21,38,6,3,20,26,38,26,32,9,31,28,0,33,29,38,32,26,35,32,23,10,4,14,20,17,25,8,7,24,34,3,27,1,16,3,2,1,3,5,1,16,4,15,1,0,31,4,3,2,15,2,4,7,4,15,73,22,2,12,2,14,0,19,3,1,0,18,3,2,3,2,2,11,7,1,2,7,3,6,1,0,3,5,0,3,1,4,2,2,2,2,4,2,2,4,0,1,3,1,10,0,3,9,11,6,2,10,6,6,6,13,6,8,7,11,15,8,7,5,12,6,8,9,13,5,5,34,25,19,22,7,17,36,9,2,21,2,12,4,11,11,12,8,24,2,17,5,3,16
136,-1,-7,-7,-2,-5,0,-4,-2,-3,-9,0,-1,-2,-1,-1,-1,0,0,-1,-3,-3,-3,-1,-4,-7,0,-2,-5,-4,-6,-4,-5,-1,-1,-3,14,-3,0,-1,-2,-4,-1,11,-3,8,0,0,31,-3,0,-1,9,1,-2,-5,-3,-3,424,2,-3,-2,-3,8,-2,21,-3,-1,0,9,-4,-1,-4,-2,5,11,7,-1,0,7,-3,1,0,-1,0,7,0,0,3,-2,-3,-2,0,-2,-3,2,3,3,2,0,5,-2,-2,0,-4,-2,-2,8,3,-2,-1,3,1,4,9,3,4,7,-4,0,7,2,0,0,1,8,-2,-1,4,9,0,5,17,5,23,7,-2,1,-5,2,7,-3,1,2,-7,-6,-18,-1,-6,-3,-3,-15
140,6,8,18,8,6,4,7,1,21,23,28,33,23,2,2,24,25,20,21,26,20,11,27,6,25,23,12,24,15,12,5,20,7,7,4,15,5,1,1,8,3,2,14,7,9,0,0,31,5,3,2,6,5,1,5,3,17,42,12,6,2,2,18,3,19,0,2,2,25,5,5,6,2,3,12,15,1,6,2,3,2,3,1,3,10,0,3,4,1,2,1,4,2,3,1,2,1,2,0,2,7,3,3,1,10,6,14,7,5,3,15,9,7,1,7,1,8,3,12,9,8,18,8,10,7,3,5,3,15,26,12,17,7,7,21,9,11,4,10,3,3,6,7,28,12,22,12,19,12,10,15
143,-7,-3,-5,-8,-6,-4,-5,-1,-4,-2,-5,0,-2,-1,-1,0,-2,0,-5,-1,-4,-5,0,-5,-3,-7,-4,-5,-8,-4,-5,-5,-5,-5,-1,5,-5,-2,1,-8,-3,-3,0,-6,16,0,0,38,-3,-3,-2,4,-4,-1,-6,-1,3,-588,6,-1,2,-1,5,-3,22,0,-3,-2,16,-4,-5,-6,-2,-1,0,10,-1,2,3,-2,-2,-3,0,-3,0,-1,-5,4,-1,-1,-2,-5,2,-3,1,8,3,-2,0,8,-7,-3,-3,0,2,-3,-3,-2,-4,-3,1,-5,-1,3,-4,5,-1,3,2,-3,0,-5,-2,10,3,0,0,4,14,0,-5,3,-2,23,33,0,-4,-4,2,-3,-1,8,-5,-26,-10,-26,-14,-20,-17,-7,-11
147,5,22,14,1,7,10,4,10,14,21,13,38,31,12,38,25,27,32,16,31,14,21,6,5,3,2,7,9,12,17,13,19,3,5,5,8,6,1,0,4,2,2,8,1,10,1,1,27,2,3,4,4,3,2,5,2,10,56,4,8,9,0,7,4,31,1,5,3,19,0,0,2,3,3,2,10,0,2,9,3,1,2,3,2,3,1,3,5,2,2,1,1,1,5,1,5,4,0,1,3,7,4,10,0,10,6,6,1,6,0,6,11,2,10,3,10,4,9,5,7,2,7,6,7,1,2,1,9,30,9,6,2,2,26,29,3,6,16,8,0,2,7,8,18,4,28,7,24,9,3,29
150,-5,-2,-5,-2,-7,-8,-3,-11,-2,-3,-4,-1,0,0,-1,-1,-1,-2,0,-2,-3,-6,-6,-4,-4,-3,-6,-2,-6,-2,-4,-4,-5,-5,-6,6,-6,0,-1,-5,-1,-1,2,-1,7,-2,-1,23,-2,-3,-3,-3,-3,-1,-4,-2,-5,-11,5,1,11,-2,6,-2,11,-1,-4,-2,8,0,-1,-2,-3,-1,15,1,0,-2,6,-4,-3,-2,-2,-2,-2,0,-1,-5,-2,-2,0,0,0,-4,-1,8,-2,2,0,-1,-6,-3,-2,0,0,0,1,-2,2,-1,-5,-2,-2,-2,-3,4,-3,8,-1,5,-2,-2,0,1,1,-2,0,-1,16,-2,11,-2,0,6,0,-2,-1,-1,-3,-2,-2,-3,-5,-18,-6,-27,-4,-24,-3,-3,-28
154,12,28,17,3,5,18,20,7,28,28,15,31,32,25,27,21,26,2,9,30,29,9,18,3,14,3,20,26,13,26,13,12,7,20,12,16,3,1,2,2,2,0,9,2,6,5,2,23,2,1,18,16,4,3,1,1,6,55,12,12,11,6,21,10,31,0,2,2,17,0,4,2,0,2,1,9,2,0,5,3,3,2,1,2,0,0,0,2,1,1,1,0,2,0,1,2,1,5,0,2,0,3,2,2,6,0,11,2,14,4,2,7,5,0,0,3,1,9,1,1,4,6,4,9,6,1,0,7,29,28,9,2,5,21,32,3,8,21,4,3,0,0,4,18,4,17,2,10,0,1,12
157,-9,-2,-4,-1,-1,-1,-5,-4,-2,-5,-8,-2,-1,-3,-1,-2,-1,-1,-3,-1,-4,-2,-1,-3,-1,-3,-3,0,-4,-3,-4,-4,-6,-3,0,9,-3,-2,-2,-1,-3,0,9,-1,10,-4,-2,11,-2,-2,15,8,-4,-2,-3,-1,3,-17,14,-2,1,-5,11,8,25,0,-2,-2,7,0,-3,-1,0,-3,7,8,-2,0,10,-2,-1,-2,-2,-3,-1,-1,0,-2,-2,-1,-1,-1,0,0,-1,2,2,4,0,-2,0,-3,4,-1,1,-1,1,2,-3,-5,1,5,0,11,0,-3,-1,3,0,6,-3,10,1,-5,-1,10,0,-2,31,5,12,-1,14,18,21,7,1,7,4,-1,-1,0,13,-15,-2,-15,-4,-12,-2,-2,-17
161,4,22,28,1,28,45,13,23,44,9,3,39,34,34,38,36,35,28,32,39,29,22,31,3,25,5,11,42,33,22,19,15,7,21,5,21,3,7,6,6,5,3,16,6,20,6,3,31,2,10,16,20,4,2,3,7,12,79,19,2,10,6,21,10,35,3,4,1,20,1,2,2,0,4,14,6,1,3,3,3,2,4,2,2,1,1,2,2,1,0,3,4,5,1,0,10,2,0,3,4,1,1,15,9,11,3,13,9,12,10,9,3,9,7,3,6,4,12,2,11,9,6,10,6,7,8,5,3,33,30,22,1,28,38,33,10,13,28,12,3,4,10,10,10,6,20,6,19,9,4,24
164,-3,-5,-5,-2,-5,-5,-3,-3,-12,-3,-3,0,0,0,0,0,0,-1,-1,0,-1,-5,-8,-4,-4,-3,-8,-4,-5,-7,-8,-2,-3,-6,-5,7,-2,-7,-5,-5,-5,-3,-3,-6,1,-5,-3,28,-3,-2,-1,-5,-5,-4,-1,-7,-4,-16,5,2,8,-6,10,10,24,-3,-4,-1,24,-1,-2,-2,0,1,3,12,0,-3,9,-3,-4,-3,-1,-1,0,4,-2,-2,1,-3,-3,-3,2,2,0,-9,-1,4,-3,1,-2,-1,-5,-2,-2,-2,1,0,-4,-3,-1,0,-1,3,-4,1,-3,-1,-2,1,-5,1,-2,1,5,-2,-1,-2,26,-2,2,2,-11,28,27,9,2,12,4,1,-4,-1,-3,-10,-5,-20,-6,-22,-6,-3,-20
168,3,19,6,4,11,28,4,19,12,16,21,41,21,27,30,31,20,35,33,31,16,32,18,3,18,2,3,31,5,16,18,22,9,14,4,18,1,1,1,5,5,3,6,2,18,3,2,29,4,14,21,13,1,2,3,5,5,34,20,12,16,3,16,14,15,3,2,2,12,2,1,0,0,3,11,9,1,2,7,1,2,1,0,0,0,2,2,0,1,3,0,0,1,10,0,4,0,1,3,1,2,0,8,4,13,1,7,9,7,5,2,0,5,11,9,11,3,10,1,4,5,11,3,6,11,9,2,7,26,25,21,18,6,19,27,1,2,15,6,15,3,11,8,12,4,10,5,16,7,9,26
171,-1,-2,-3,-3,-6,-6,-4,-2,-7,-4,-1,-4,0,-1,-2,-1,0,-2,-2,-1,-2,-4,-3,-1,-2,-2,-3,-2,-3,-1,-7,-2,-4,-2,-5,20,6,-1,-2,-6,-7,-3,4,-2,7,-2,-2,21,-4,-3,7,4,0,0,-3,-3,-5,2,10,11,3,-2,3,-2,14,-3,-2,-3,20,-2,-1,-1,1,-3,9,10,-1,-2,9,-1,0,-2,0,8,0,3,-3,0,0,-1,1,0,0,-1,1,-4,0,2,-3,1,-1,0,6,2,-2,-1,-3,3,-1,-1,-4,0,-1,-2,5,4,-2,5,-2,4,1,2,1,0,4,-3,-1,2,8,-8,-6,0,2,14,5,-2,0,-3,-3,-2,2,-3,-3,-9,-5,-10,-3,-9,-7,-9,-25
175,22,37,34,2,20,31,4,17,3,4,23,32,25,21,32,30,37,25,31,30,32,26,22,1,25,3,5,37,11,27,30,8,13,19,5,22,8,2,1,2,4,3,8,3,19,8,2,16,1,5,16,12,2,4,1,0,1,70,13,15,7,0,13,8,18,3,2,3,19,3,1,2,4,1,11,14,0,3,7,7,1,3,2,4,2,2,2,6,0,3,5,1,0,9,1,1,1,4,3,2,5,1,10,4,14,0,9,11,1,4,4,5,14,5,11,2,8,7,5,8,8,16,16,1,10,2,9,1,25,10,10,19,26,27,14,10,4,15,7,6,14,2,2,10,3,22,6,15,6,3,22
178,-5,-3,-1,-1,-4,-1,-3,-7,-4,-2,-1,0,-1,-2,-1,-3,-2,0,0,-2,-3,-2,-3,-2,-3,-3,-5,-3,-6,-3,-1,-3,-4,-1,-2,13,6,-2,-1,-1,0,-3,-2,-2,4,-8,-2,22,0,5,16,-4,-2,-4,-1,0,-1,26,6,14,-1,0,14,8,7,-4,1,-1,25,-4,-1,-1,3,-1,8,8,0,-3,11,2,-1,-3,-3,2,6,-2,-1,8,0,-2,-5,-1,0,-1,2,-1,2,3,-3,5,-6,2,-1,1,4,8,-1,0,-1,-1,11,-1,1,0,-1,4,-3,2,-4,6,0,0,-5,-1,-2,-3,1,3,23,4,0,-3,6,18,21,1,0,14,-2,3,2,-2,10,-11,-2,-21,-6,-15,-6,-2,-18
182,12,2,22,5,26,31,2,5,16,16,28,26,2,0,0,23,26,27,26,29,17,20,5,3,11,4,3,0,4,13,29,3,2,30,36,19,8,1,3,2,4,5,5,1,11,1,3,33,1,4,19,4,4,4,2,4,0,54,16,10,10,1,13,5,17,4,3,1,18,3,2,3,3,3,10,11,1,2,4,5,0,2,3,7,4,4,2,9,2,0,3,3,5,1,0,0,4,5,0,7,3,6,13,8,10,6,8,1,5,4,12,5,1,3,10,2,8,8,11,9,5,9,2,0,4,6,4,7,29,23,17,17,14,24,25,14,4,12,8,2,4,2,9,16,4,15,10,18,6,7,17
185,-4,-4,-5,-5,-2,-3,-3,-3,-8,-3,-3,0,-3,0,0,0,0,-1,-1,0,-2,-2,-2,-2,-8,-5,-4,0,-5,-5,-8,-2,-4,-3,-5,4,-3,0,-2,-2,-4,-3,-3,-2,10,-2,-3,28,-1,-1,8,4,-4,-6,-3,-4,-1,23,12,2,12,-2,2,-6,10,-3,3,-2,23,-3,-3,-3,6,-3,10,9,-1,-2,7,4,0,-2,-2,6,-3,-2,-2,-4,-2,-1,-2,-3,-4,0,2,11,1,3,0,-7,-1,3,6,7,0,9,-2,0,2,-6,5,0,0,-4,8,-1,7,5,-7,1,0,2,-2,6,0,7,3,2,21,11,4,-2,-5,15,23,1,0,1,3,-1,-2,4,10,-16,-5,-17,-10,-19,-9,-7,-17
189,22,16,31,6,23,20,3,42,26,32,15,29,20,34,11,11,25,31,33,31,33,31,29,22,15,7,2,11,4,27,3,2,5,38,25,18,8,1,2,1,0,10,5,4,15,1,2,24,4,3,19,19,14,3,4,7,2,61,16,18,2,15,21,11,17,0,4,3,18,1,4,5,8,1,6,6,1,6,11,3,1,1,0,4,6,1,0,6,1,5,2,3,0,0,3,8,2,2,4,4,1,4,6,12,7,8,2,6,4,5,5,1,1,4,7,4,8,11,0,13,6,10,6,2,2,5,7,8,25,19,25,14,17,19,29,12,2,14,7,0,3,9,12,19,7,17,5,19,7,7,9
192,-4,-8,-1,-8,-5,-4,-6,-2,-6,-5,-4,-1,-3,-8,-6,-5,-4,-4,-9,-2,-1,-6,-3,-7,-2,-6,-1,-10,-5,-6,-4,-4,-3,-6,-8,6,-1,-2,-4,-5,-1,4,-2,-4,7,0,-2,27,-4,3,13,-3,5,-1,-4,13,-3,15,2,11,-3,-6,4,-2,11,0,4,-3,11,0,-3,-4,1,-1,9,9,3,-6,4,2,-1,-1,0,-4,0,-1,-2,0,-2,-5,-3,-2,-1,7,2,-4,3,0,-4,-2,-1,4,-4,-6,7,-1,1,4,0,-1,-2,0,2,-1,5,2,3,-3,0,1,-2,2,-4,5,0,6,2,7,8,9,1,9,1,8,11,-3,5,11,8,-1,-3,-3,3,-18,-6,-17,-5,-16,-4,-7,-14
196,35,16,24,2,31,8,10,43,24,35,21,29,20,29,28,24,31,30,32,38,28,27,19,15,21,2,28,11,28,44,6,14,3,26,30,8,6,6,5,8,10,6,2,3,16,3,3,22,3,14,19,8,9,3,1,14,6,65,11,12,2,6,23,4,13,1,6,4,15,0,3,2,6,3,5,4,0,2,5,4,3,1,2,2,10,1,5,7,6,1,4,4,1,1,0,7,1,2,4,4,3,1,6,4,6,2,9,9,10,11,11,4,12,6,8,9,9,0,0,11,3,6,1,5,1,8,12,11,27,14,17,17,13,32,26,12,10,7,5,8,6,5,6,21,5,18,4,12,4,7,18
199,-6,-6,-10,0,-4,-7,-2,-9,-3,-5,-5,-3,-4,-6,-5,-2,-3,-2,-5,-3,-4,-6,-3,-7,-6,-2,-8,-2,-5,-2,-4,-12,-4,-5,-7,14,10,-6,-4,-4,10,-7,-2,-3,6,-3,-5,21,-2,-3,12,-4,-1,-3,0,-1,-3,-7,11,3,-2,-1,5,-4,17,-1,7,-3,6,-1,-3,-2,-7,-3,4,7,3,1,4,4,-4,-1,3,-6,-5,-2,-5,-7,-6,0,-4,-3,0,-1,2,-4,-1,4,-4,0,-3,-1,-3,5,3,-3,2,5,-2,3,0,0,4,-4,-4,4,-4,5,-2,2,-3,12,1,2,-2,-3,4,-5,16,-3,-2,-6,3,18,15,5,2,-2,-3,-2,3,-2,-2,-22,-6,-18,-7,-16,-4,-9,-18
203,30,7,14,4,21,6,5,17,16,11,25,36,36,26,36,31,37,33,32,35,32,18,1,8,1,2,25,43,27,24,15,3,8,32,20,20,16,2,1,0,8,13,3,2,17,2,3,24,2,14,19,11,11,1,1,5,5,67,19,14,2,10,12,4,26,2,2,0,9,3,2,1,1,0,9,9,3,6,8,4,1,1,6,4,1,1,2,1,6,2,1,1,0,3,1,1,1,4,2,1,0,0,9,7,8,2,6,13,15,6,8,0,11,2,4,5,1,14,7,11,5,12,10,2,9,7,10,5,33,15,24,12,19,31,30,11,3,28,2,3,12,6,13,11,4,14,3,15,3,8,14
206,-2,-3,-7,-4,-1,-4,-5,-4,-3,-2,-2,-2,-2,-1,-1,-1,0,-1,-1,1,-5,-4,0,-1,-2,-4,-3,-5,-4,-5,-2,-3,-3,-2,-5,5,4,-1,0,0,0,-1,-3,-1,9,-1,-1,23,-1,-4,-4,2,-2,0,-1,-3,7,-9,1,-4,17,-2,-4,-3,16,-1,-2,-1,17,-3,-4,0,0,7,6,10,-1,4,6,4,0,0,9,0,2,0,-1,-2,-3,-2,0,-1,0,-3,0,-1,2,2,3,3,0,-1,11,1,-6,6,5,-3,1,3,10,-1,3,1,3,1,-1,9,-5,-2,-2,-3,-1,-1,6,-1,-3,4,13,17,-1,10,2,25,16,3,3,-5,10,-1,4,5,3,-8,-2,-6,-2,-12,-5,-7,-12
210,30,7,3,6,5,8,17,26,27,10,25,31,23,22,26,15,29,30,27,36,30,18,3,32,3,11,8,13,11,13,13,37,6,19,20,16,7,3,1,1,14,9,5,2,22,2,0,32,5,3,2,7,13,0,3,5,21,11,16,16,25,7,9,8,16,2,6,2,16,4,5,2,1,1,4,7,0,1,8,3,2,0,9,0,7,1,1,3,0,2,4,0,0,3,1,2,1,0,0,1,2,3,13,11,4,5,11,11,11,3,10,1,7,8,7,1,10,1,5,3,8,1,0,2,7,10,1,9,28,14,17,15,21,21,33,2,8,11,7,3,6,5,6,12,2,11,6,15,8,5,12
213,-5,-2,-3,-8,-5,-8,-1,0,-1,-3,-5,-3,0,-2,0,-3,-3,-1,-2,-4,-4,-1,-7,-4,-3,-7,-2,-5,-4,-4,-5,-4,-3,-5,-4,6,-3,-1,-2,-3,3,-3,-6,-4,11,-3,-2,21,-7,-5,4,-4,-3,-1,-4,-5,-7,-7,-3,4,4,2,2,-8,14,-3,0,-2,22,5,-3,-3,4,5,4,3,0,5,6,-4,-2,0,2,7,0,-1,-1,-3,0,-2,3,-1,-1,-3,1,-2,0,0,0,5,-2,-2,2,1,-3,-5,4,-2,4,-3,7,3,5,-1,5,-1,-4,3,-7,-1,-1,5,8,-4,-1,1,-1,-7,24,11,2,-6,10,12,17,0,4,0,3,-1,9,7,-1,-10,-2,-17,-4,-14,-6,-2,-10
217,12,22,41,7,6,9,33,37,13,4,29,24,29,28,2,23,30,13,21,28,20,27,17,29,5,5,22,22,22,2,1,15,3,26,28,17,1,3,3,12,8,2,5,4,17,5,5,21,5,6,17,4,4,3,2,19,6,59,9,16,12,18,10,4,21,5,2,1,26,7,1,2,2,4,6,7,0,2,7,6,2,6,7,2,11,1,1,1,1,2,9,2,1,0,2,4,3,0,3,10,3,2,4,1,12,3,8,3,5,8,4,13,3,4,7,5,9,5,5,12,1,13,1,11,3,2,11,10,31,26,19,4,27,21,27,3,3,5,2,1,11,5,4,9,3,36,6,16,3,8,18
220,-2,-10,-7,-6,-4,-9,-5,-7,-4,-3,-10,-3,-4,-3,-1,0,-4,-1,-4,-4,-5,-9,-1,-5,-4,-4,-5,-5,-6,-2,-4,-5,-4,-7,-3,11,-2,-3,0,-9,9,-1,-4,-2,3,6,-3,16,-3,-5,3,-4,-4,-2,-1,7,-4,-8,1,8,8,1,-2,-4,13,-5,-1,0,20,-6,-1,-1,-3,-5,-3,5,1,1,8,-6,-2,-9,6,1,5,-1,-1,0,0,-2,3,-1,0,0,3,-4,3,4,-4,7,-3,-2,-1,-2,5,0,7,-4,1,10,-2,0,-3,-5,-4,10,-7,-4,-1,-1,-1,5,4,8,-2,10,-6,1,8,-7,-3,-4,5,-1,21,-4,-1,-6,0,1,4,5,7,-13,-3,-31,-7,-23,-8,-10,-21
224,22,7,27,8,1,5,15,17,24,5,5,23,30,15,27,5,18,12,17,22,15,21,27,9,7,10,23,19,23,5,21,19,5,19,16,20,6,0,16,1,15,3,2,6,7,10,4,21,14,14,10,3,5,5,0,11,1,63,10,10,16,7,8,5,19,2,1,3,19,3,2,2,3,1,1,5,3,0,9,1,1,5,4,5,6,2,3,1,2,0,9,3,0,3,3,12,4,1,1,1,2,3,14,3,11,1,3,5,9,7,6,9,0,2,5,16,9,6,13,9,4,10,4,14,2,10,6,8,31,25,7,12,7,13,10,7,2,4,8,2,10,3,9,20,2,19,9,36,14,8,21
