day,Komkommer,Courgette,SnoepVegetable tomaat,Paprika Mix,Paprika,Geschrapte worteltjes,Basis Sperziebonen,Basis Rode kool met appel,Basis worteltjes fijn,Basis erwten zeer fijn,Basis sperziebonen,Biologische courgette,Biologische Bloemkool,Biologische knoflook,Biologische pompoen,Biologische kikkererwten,Biologische prei,Biologische rode kool,Biologische cherry tomaten,Biologische brocolli,Boerenkool gesneden,Spruiten,Witlof,Rucola,Nasi bami Vegetable,Snijbonen,Buitenbeentjes puntpaprika,Basis Maiskorrels,Wortelen,Pompoen stukjes,Verse zuurkool,Buitenbeentjes komkommer,Buitenbeentjes paprika,SnoepVegetable worteltjes,WokVegetable thais,Mandarijenen,Bananen,Chiquita bananen,Pitloze witte druiven,Zoete kleine appeltjes,Pink lady appels,Pitloze rode druiven,Elstar,Conference,Biologische banane,Citroenen,Mango,Blauwe bessen,Aardbeien,Jonagold,Mandarijnen groot,Mango eetrijp,Buitenbeetjes appels,Limoenen,Granny smith,Grapefruit rood,Kanzi appelen,Basis annanasstukjes,Biologisch wilde bosbes,Biologische rozijnen,Biologische santana appelen,Pitloze druivenmix,Biologische sinaasappelen,Aardbeien ontkroond,Rundergehakt,Gerookte spekreepjes,Spekreepjes,Mini gourmet hamburgers,Unox Gelderse rookworst,Half om half gehakt,Slavinken,Mini biefstukjes,Rundersoepballetjes,Hamburgers,Mini gourmet kipsatespiesjes,Unox Magere rookworst,Biologische spekreepjes,Sappige gelders rookworst,Biologisch rundergehakt,Varkensbraadworst,Runder riblap Iers,rundergehakt,gerookt onbijtspek,rundervinken,half of half gehakt,Gekruide runderchipolata,Mini gourmet slavink,Mini gourmet varkenshaas,Zigeuner gehaktschnitzel,Veluwse rookworst fijn,Runderbraadworst,Spekblokjes,biologische Hamburger,Mager rundergehakt,Biologische gerookte ontbijtspek,Biefstuk,Biologische runderchipolata,Biologische rundersoepballetjes,Kipblokjes,Kipfilet naturel,Krokante Kipfiletschnitzel,Kipfilet,Zaans volkoren heel,Tijger bruin heel,Zaans volkoren half,meergranen volkoren half,Walkdorn heel,Zaans bruin heel,Tijger volkoren half,Tijger volkoren heel,Mais half,Tijger bruin half,Volkoren heel,Meergranen volkoren heel,Tijger wit half,Vloerbrood meergranen,Vloerbrood volkoren ,Casino wit half,Tijger wit heel,Bruin heel,Zaanse sijnder bruin half,Boerenvolkoren sesam heel,Steiv spelt gesneden,Krenten- en rozijnenbrood half,Zaans volkoren ,Atkins laag koolhydraat volkoren brood half,Bolletje Fries roggebrood,Kaneelbroodjes,Biologisch Vloerbrood meerzaden heel,Basic meergranen heel,Basic wit heel,Basic casino half,Basic volkoren heel,Biologisch volkoren heel,Biologisch bruin heel,Glutenvrij bruin,Muesli-notenbrood,Basic roggebrood,Melkbroodjes,Krenten rozijnenwegge,Amandelkrans,Roomboter chocolade brood,Chinois brioche,Vanille muffins (vers),Basic chocolate chip cookies,Oreo,Bakkersspeculaas,Eierkoeken,Ribbelchips naturel,Ribbelchips paprika,Doritos sweet chili
122,22,25,28,20,28,28,16,14,22,12,25,15,17,19,5,9,9,12,7,15,29,29,20,23,29,25,19,22,26,29,27,27,26,20,30,16,18,12,32,15,21,21,15,18,11,19,20,32,17,14,16,26,23,15,20,18,23,99,8,19,19,21,9,30,31,13,22,11,26,10,11,10,12,12,12,12,1,16,8,16,16,14,11,14,10,5,10,11,10,6,14,6,3,13,2,8,5,5,12,14,13,7,16,11,12,18,24,10,13,8,12,16,14,12,18,11,15,11,12,11,13,15,15,9,17,12,15,18,17,20,25,33,21,22,34,12,10,23,19,17,18,13,15,55,23,64,31,47,25,26,130
126,25,17,30,24,21,34,20,19,21,30,32,3,7,6,7,7,7,10,8,6,15,34,23,25,21,41,25,14,23,27,27,28,29,23,29,17,17,19,17,21,16,20,26,20,4,13,16,42,17,24,16,25,13,19,15,17,30,100,15,11,5,16,11,25,26,14,12,13,22,10,12,13,8,10,19,8,3,18,4,10,12,12,9,7,10,15,8,11,10,10,17,10,7,12,1,12,1,5,12,18,11,15,14,18,14,13,17,8,13,11,17,5,13,11,9,13,14,17,23,14,10,8,16,11,18,13,8,13,21,23,21,22,20,20,18,17,17,10,10,23,16,15,10,76,36,80,28,128,37,26,86
129,34,27,21,26,24,27,17,10,11,16,17,15,14,15,9,9,9,10,14,11,27,25,27,41,31,21,17,17,27,27,27,17,25,24,34,29,17,21,28,13,22,10,25,27,8,18,29,47,18,28,25,18,19,22,16,27,21,79,6,21,19,16,17,21,28,11,13,16,20,8,15,8,18,9,18,9,6,13,3,11,12,14,4,6,14,8,10,16,13,8,13,14,2,18,3,14,4,5,16,14,7,8,17,19,11,11,20,15,10,16,22,15,17,17,19,18,11,9,16,12,13,20,18,18,15,22,16,14,19,24,18,21,28,34,19,9,20,19,14,10,20,8,17,73,32,72,23,114,22,35,68
133,26,28,19,26,25,23,22,24,26,27,32,6,9,9,17,6,4,11,7,11,16,18,35,31,27,32,29,27,20,27,26,22,30,23,21,10,17,22,32,19,17,14,9,22,7,11,12,41,16,17,12,22,14,19,43,18,21,139,7,9,10,18,8,17,20,15,10,7,28,24,14,14,12,15,10,11,4,14,7,13,12,12,7,14,14,18,11,12,14,14,24,11,5,18,4,15,3,2,13,11,21,7,15,27,18,19,11,15,17,16,19,17,11,2,10,18,9,26,16,12,13,15,16,16,8,14,17,9,27,23,18,17,29,18,17,20,11,54,17,10,24,10,15,80,34,99,33,98,34,32,100
136,33,42,28,39,31,38,41,29,29,23,22,13,17,21,45,13,22,20,18,14,30,38,23,48,28,17,37,33,34,40,32,28,33,48,34,15,24,31,36,25,20,27,21,39,15,27,33,55,26,12,22,16,23,21,34,19,27,130,24,36,31,24,15,18,25,15,19,11,29,22,25,13,14,11,11,12,4,10,11,16,17,21,7,16,10,12,16,18,12,15,11,20,4,17,6,11,5,5,16,17,14,19,13,23,18,16,12,15,24,23,13,16,13,23,15,17,15,31,15,15,15,12,14,16,15,23,20,22,40,22,30,13,30,41,36,16,17,43,17,15,20,15,14,99,32,98,30,122,37,57,98
140,23,21,33,37,26,32,27,26,20,21,20,9,10,19,11,10,6,10,18,11,27,30,18,35,28,49,27,20,35,23,38,29,27,26,33,21,21,24,19,28,12,17,22,25,14,21,18,49,24,19,25,21,18,20,26,22,17,142,14,18,19,19,9,31,23,15,16,13,40,15,15,16,12,14,12,5,4,8,11,15,11,16,17,12,12,6,12,9,14,10,8,15,1,12,3,15,2,8,14,9,21,20,14,19,17,19,21,18,19,16,13,18,16,14,30,11,18,15,12,15,13,17,20,8,13,29,14,13,45,19,30,29,17,18,18,17,16,25,15,24,20,14,21,111,35,121,41,128,47,43,89
143,31,26,28,31,28,43,27,26,29,29,29,10,8,17,10,11,13,12,23,12,37,22,38,29,34,42,34,34,33,30,24,28,30,35,28,24,28,34,34,35,14,34,24,28,14,20,37,83,33,32,27,27,27,26,26,34,22,-435,17,20,21,36,20,25,33,13,16,10,30,11,20,13,12,19,12,8,4,14,16,26,23,11,16,16,14,15,14,18,16,26,17,18,5,15,3,7,3,3,12,13,13,17,16,15,15,11,17,20,15,17,20,17,24,16,36,15,14,11,16,20,20,21,16,15,22,25,13,13,43,37,31,35,8,30,17,22,14,27,19,28,18,10,22,103,29,136,35,113,34,29,128
147,29,27,43,33,30,39,25,50,20,21,27,6,13,16,13,14,11,10,11,8,28,34,37,32,44,33,44,26,24,29,36,28,28,38,41,16,24,26,33,30,23,23,25,21,13,26,23,54,17,25,27,30,26,21,26,19,25,153,17,14,15,15,17,28,50,16,19,18,36,22,4,18,18,21,18,17,9,19,13,15,20,15,18,19,14,14,17,24,14,21,23,9,5,17,5,14,4,8,15,25,19,12,17,23,17,14,14,19,17,26,24,18,20,21,28,14,24,15,16,8,19,19,16,17,19,18,30,15,26,34,21,38,36,25,24,16,21,23,18,24,19,20,21,148,29,145,40,145,80,32,149
150,28,18,22,29,30,27,18,24,22,20,19,18,12,17,16,13,16,14,12,17,26,27,26,20,34,36,18,21,39,29,32,33,26,31,32,31,14,23,29,22,27,18,24,20,25,30,23,53,19,22,14,21,26,21,24,16,22,119,25,20,23,24,18,12,25,8,13,17,29,9,4,9,16,12,22,12,3,15,7,10,6,16,13,10,12,10,9,10,13,13,13,9,4,16,2,15,2,3,9,12,13,15,17,13,15,8,16,11,10,20,15,15,14,15,23,20,18,14,9,15,21,10,14,17,15,11,18,12,35,22,28,28,26,45,30,12,12,34,14,14,22,12,13,107,29,110,29,112,42,32,102
154,29,21,26,25,25,28,24,19,15,11,24,9,8,5,13,8,8,6,7,13,27,24,14,22,23,21,21,18,22,23,29,35,19,20,22,10,14,21,12,16,19,11,13,16,10,25,17,31,20,11,17,15,18,11,14,18,16,96,10,12,12,19,12,17,33,15,8,10,24,7,10,5,11,7,11,8,4,17,9,8,13,11,7,13,6,3,10,14,9,12,11,10,2,6,2,15,2,4,10,7,9,16,9,17,3,15,17,13,12,16,6,12,16,7,13,15,12,15,21,7,14,15,15,9,11,11,9,22,16,19,21,17,21,30,16,15,16,18,13,15,9,16,8,89,30,98,29,110,34,26,91
157,37,30,24,28,25,10,20,16,21,23,27,6,8,4,7,8,8,9,4,5,25,23,25,24,22,31,30,18,15,30,26,21,28,26,17,24,18,15,20,13,15,18,25,22,21,25,23,67,17,13,16,24,11,20,24,17,15,134,12,4,17,11,19,29,38,13,13,15,19,18,11,11,12,14,14,15,2,21,10,12,14,17,12,14,13,15,14,14,14,15,12,9,4,14,5,14,3,2,9,13,11,15,16,12,18,15,14,18,21,16,20,20,16,25,16,16,15,14,19,16,17,21,19,20,18,17,17,18,26,32,25,28,21,30,25,16,12,29,15,17,20,10,16,95,41,105,33,96,25,43,104
161,22,23,34,23,31,33,31,22,39,28,20,10,10,16,5,5,8,13,18,10,26,29,34,25,31,29,34,22,31,36,43,34,22,32,27,31,23,22,23,24,12,23,22,30,17,21,19,42,22,26,31,25,10,18,21,24,26,139,16,13,13,13,11,24,36,14,14,11,21,13,14,15,9,7,14,17,5,8,6,15,12,17,12,10,9,10,13,13,8,9,14,15,2,9,2,30,4,6,14,15,12,13,22,15,20,15,20,14,18,18,23,7,17,13,13,11,17,18,20,11,12,15,18,14,16,23,16,16,31,33,26,21,45,17,27,11,18,33,16,13,13,9,24,98,36,107,32,107,25,33,106
164,28,29,36,34,29,24,48,27,19,34,20,5,13,18,13,6,18,9,7,9,36,21,20,28,24,36,63,17,32,25,34,28,26,28,32,12,25,27,21,19,18,29,27,24,20,30,21,65,19,23,26,19,26,21,28,21,40,138,11,13,17,25,16,17,43,9,14,18,27,14,13,10,18,19,15,11,4,7,5,10,8,28,15,14,15,13,14,20,14,9,7,15,4,10,6,26,7,2,10,25,19,12,14,14,18,23,14,14,16,20,29,16,17,12,15,9,20,11,23,18,18,16,18,15,10,21,11,13,18,21,21,22,44,25,19,21,25,26,17,12,16,13,21,105,49,109,43,114,34,33,99
168,29,25,32,38,33,24,24,23,48,20,23,15,13,8,15,13,13,11,15,12,24,19,27,21,30,30,32,21,31,26,24,23,36,33,34,11,16,27,19,22,20,22,27,23,9,19,21,46,29,24,15,22,16,20,21,19,19,117,6,11,11,19,13,22,28,19,10,18,29,13,13,14,11,30,9,8,2,11,6,16,15,23,12,11,15,8,18,11,9,14,7,11,7,12,3,17,2,4,16,8,15,13,14,14,15,19,19,12,15,16,16,18,21,20,13,13,16,15,17,17,12,22,13,20,13,20,12,13,26,41,32,28,28,21,29,21,11,29,22,14,12,21,19,94,38,99,32,100,48,42,190
171,31,19,21,33,28,16,28,25,57,17,23,13,16,11,15,10,8,13,13,9,33,25,29,40,27,20,30,20,42,35,19,35,19,31,28,8,18,25,15,19,20,16,17,27,14,24,14,49,37,25,17,22,17,26,9,28,27,122,14,12,21,15,21,26,25,16,9,11,30,14,14,8,16,29,14,11,7,20,11,18,15,8,17,14,16,18,14,10,9,14,15,11,4,10,1,16,7,5,13,16,10,14,16,20,9,18,22,15,24,22,21,12,11,18,13,23,18,16,22,16,19,12,11,13,18,24,12,18,31,25,26,23,20,33,34,16,18,29,14,18,16,18,16,83,30,71,29,73,32,38,170
175,23,24,20,29,27,20,31,50,30,29,19,6,13,23,7,7,10,12,5,13,16,22,24,14,26,32,31,17,28,18,18,29,43,26,26,8,20,16,27,14,21,17,25,29,7,34,26,41,15,18,8,25,16,22,23,10,19,91,10,11,24,14,8,19,40,18,12,23,21,23,10,14,18,14,10,5,1,15,3,8,14,10,17,6,10,14,14,11,14,14,28,13,3,9,5,12,4,1,15,16,18,8,12,14,14,5,15,6,15,21,10,19,12,7,8,9,19,19,22,9,11,15,22,10,13,21,16,19,25,27,21,24,18,18,21,15,18,19,13,13,14,16,11,124,25,118,46,101,32,28,126
178,19,29,29,32,21,21,32,29,11,18,14,14,16,35,18,9,14,20,15,11,32,26,29,22,33,15,26,11,34,35,20,27,55,26,19,15,13,19,24,16,18,16,25,31,18,34,5,42,22,24,15,25,21,18,19,19,25,111,16,10,19,22,15,21,33,16,10,23,11,17,11,13,7,12,6,11,5,13,4,10,11,14,15,17,15,12,11,9,11,10,17,13,3,14,3,11,1,5,12,9,13,11,18,19,17,12,13,4,20,12,11,14,19,4,17,21,11,14,12,17,12,16,20,21,19,15,15,13,27,19,30,32,34,29,33,10,16,24,18,11,11,18,6,95,30,100,68,87,9,20,98
182,29,25,22,26,26,42,18,29,29,19,12,12,8,12,11,9,11,14,14,15,23,37,25,25,28,23,27,17,25,35,34,29,30,24,28,27,19,16,21,17,24,23,18,19,17,19,23,46,23,14,20,18,21,25,20,20,18,87,8,17,15,19,14,21,30,13,9,14,15,12,15,11,11,15,11,21,2,12,9,8,14,9,13,16,14,18,14,17,12,14,12,14,5,13,5,13,5,5,4,23,12,8,18,9,16,19,17,13,17,13,19,21,7,12,12,17,15,16,25,20,17,19,9,13,12,13,9,19,23,34,18,21,18,17,24,17,20,27,14,17,22,8,19,105,30,109,30,101,33,38,131
185,26,28,19,16,17,29,19,23,21,22,28,11,13,12,18,14,15,9,8,7,19,23,26,22,28,47,31,16,26,27,27,36,23,24,19,18,29,23,16,18,16,16,28,21,15,18,13,64,26,28,15,19,19,18,13,18,18,112,8,15,16,21,19,18,26,10,16,10,34,11,12,11,18,12,10,14,3,10,10,15,14,29,13,15,13,18,13,17,13,15,13,12,8,14,3,12,4,5,13,16,6,14,14,13,21,17,9,14,23,16,22,20,12,18,24,22,14,17,19,14,16,16,14,16,19,13,14,14,21,24,23,31,14,40,25,15,18,29,16,14,19,12,11,75,27,94,41,97,29,32,86
189,24,32,30,24,31,33,15,27,35,21,26,15,12,11,13,12,12,11,16,12,34,30,37,30,32,36,27,24,19,33,27,27,28,31,39,27,16,17,16,10,20,23,26,28,12,18,16,35,16,25,21,31,17,11,19,20,17,99,9,18,18,19,11,29,30,16,16,13,30,11,9,14,12,14,18,14,2,15,6,11,11,16,7,13,13,13,15,11,14,9,16,11,3,14,4,15,4,6,15,12,10,15,26,16,11,17,14,14,17,13,21,12,11,14,17,16,13,17,12,17,13,18,12,17,18,15,17,17,21,34,19,16,34,30,26,13,15,25,19,20,14,12,13,93,41,87,31,114,30,36,109
192,27,35,28,5,27,30,16,18,14,19,21,10,18,11,16,8,9,9,5,7,32,23,28,31,21,32,22,25,21,16,23,20,28,22,30,25,23,31,18,12,17,24,56,25,20,18,14,46,21,26,16,26,18,19,14,15,25,107,17,13,27,26,13,28,28,16,18,12,22,15,10,15,14,16,14,16,3,16,15,14,9,18,17,17,12,15,14,14,11,11,13,15,5,18,3,19,3,5,13,12,15,15,16,19,15,28,13,16,16,13,12,9,14,12,12,17,11,32,13,17,17,21,21,19,15,14,11,16,26,19,24,27,21,23,24,16,12,33,19,13,17,22,19,99,27,89,32,104,33,26,85
196,21,22,33,21,17,46,33,21,23,26,28,16,17,14,11,20,9,21,17,9,18,20,23,29,47,28,25,28,24,21,24,41,24,26,24,16,17,15,20,15,8,23,24,24,11,18,14,45,15,25,10,33,21,15,11,16,21,120,9,17,16,18,11,25,27,12,8,15,22,8,14,16,18,12,16,14,5,11,5,11,12,16,15,12,16,19,13,34,15,13,16,15,4,11,5,17,6,2,12,7,22,15,22,10,17,17,14,9,17,10,15,20,11,22,17,12,22,11,25,10,19,8,14,16,16,21,7,16,27,32,26,33,22,26,22,10,12,37,14,12,9,14,15,139,34,106,29,92,43,30,90
199,20,30,27,26,25,61,29,24,25,28,22,13,10,10,10,9,6,9,9,7,27,29,18,36,39,19,26,23,22,28,19,46,34,20,28,18,11,23,36,17,20,24,24,19,15,15,19,53,23,18,15,21,26,17,17,31,22,118,11,14,17,21,12,30,21,10,10,9,18,12,21,17,19,11,16,11,4,11,10,15,13,7,11,16,18,10,15,31,15,16,11,11,6,17,3,13,4,2,13,14,21,20,14,16,10,18,21,14,10,14,19,8,13,31,21,19,15,12,25,18,14,12,10,20,13,18,13,16,22,33,19,26,34,18,22,16,17,13,20,24,15,22,13,134,38,102,31,101,26,30,85
203,20,26,55,16,24,28,31,30,30,25,19,10,8,16,11,10,10,8,10,11,23,30,15,23,31,24,21,22,30,28,24,22,27,25,31,12,18,17,19,11,15,15,25,24,10,12,26,48,17,21,25,23,20,15,17,15,28,91,15,13,12,18,20,31,32,12,19,12,24,17,13,12,12,11,9,11,2,8,5,9,16,12,9,15,13,8,11,18,18,13,15,13,2,21,4,20,4,2,14,17,9,11,13,11,43,12,15,12,9,20,11,8,11,12,12,15,13,11,18,14,18,22,12,12,15,18,20,17,25,14,24,24,28,17,25,15,16,38,13,16,13,10,14,106,29,84,31,107,30,41,97
206,22,45,47,31,32,34,27,22,19,26,23,12,13,14,23,21,15,14,18,10,28,21,34,25,31,26,39,30,33,41,33,26,42,33,34,23,20,21,20,28,29,28,37,35,16,24,22,52,27,34,34,27,21,24,23,33,21,121,17,20,9,30,33,32,24,14,12,19,25,11,16,20,19,13,17,12,9,15,9,12,15,15,10,22,14,11,12,16,15,17,18,15,4,24,7,23,2,7,14,19,12,17,5,20,29,16,15,17,15,22,13,8,16,12,19,24,18,25,16,23,12,22,23,5,13,19,19,14,30,27,28,24,27,23,17,23,13,24,17,12,16,16,20,116,36,106,34,101,28,41,121
210,28,20,23,29,37,42,21,15,22,30,20,11,17,18,8,14,8,11,14,11,20,40,19,21,22,31,28,26,29,24,26,26,21,21,19,15,19,16,21,20,15,19,25,17,4,9,10,37,18,23,19,20,19,22,16,17,18,87,13,16,16,12,9,24,20,9,16,12,25,13,13,11,10,10,16,13,2,13,9,17,10,12,11,9,14,15,8,8,11,12,9,8,5,13,2,17,5,7,15,7,9,17,15,12,14,17,9,21,18,10,11,11,15,21,20,22,13,13,23,8,15,11,10,12,14,13,14,18,20,17,27,25,20,29,17,19,9,32,12,16,6,12,10,91,20,96,41,105,50,25,100
213,34,20,27,29,28,41,14,23,27,16,16,14,11,9,9,8,13,8,11,11,31,28,25,24,25,27,28,19,27,32,21,32,31,29,26,28,21,12,21,20,23,18,18,15,18,21,19,51,20,24,25,21,17,24,24,22,16,107,15,15,20,28,10,15,25,18,12,11,24,11,14,11,16,12,17,12,6,15,5,11,9,16,18,10,15,19,3,13,8,11,18,15,4,13,1,16,2,2,10,16,12,10,16,19,13,11,18,18,20,17,16,14,15,16,16,15,13,8,17,17,12,21,18,15,9,22,11,9,19,27,28,31,27,29,23,15,14,15,16,7,19,16,19,92,25,91,16,103,29,23,129
217,31,31,21,32,20,33,22,18,27,25,33,9,13,12,14,15,20,15,18,11,14,22,24,29,20,21,32,19,27,21,27,27,19,28,20,14,13,17,18,24,17,17,18,14,18,16,20,53,12,22,11,21,14,12,22,15,19,127,13,7,18,13,10,16,34,12,13,6,24,8,12,14,9,9,16,15,2,11,8,9,9,19,15,15,5,15,13,4,8,13,10,12,4,12,5,9,3,5,10,16,11,10,18,12,15,23,11,11,11,13,14,17,12,10,25,9,16,13,17,13,17,7,10,21,14,11,18,21,25,23,16,28,22,32,17,14,16,24,10,12,7,7,9,77,34,115,34,97,17,44,85
220,23,34,23,29,27,23,17,18,20,25,24,17,13,19,15,25,18,14,16,15,31,28,22,21,23,33,24,20,21,32,21,29,22,26,28,24,23,22,16,20,23,16,18,20,25,25,16,57,8,15,23,24,12,14,17,19,24,118,13,24,14,20,12,25,23,14,14,7,25,13,12,13,9,13,19,20,1,13,11,10,21,5,15,14,17,10,13,4,15,10,12,9,4,8,4,8,0,5,14,13,7,11,16,18,14,13,15,10,18,20,16,14,15,12,17,13,11,12,9,14,18,8,17,19,12,23,14,17,31,29,21,23,33,35,31,13,23,25,14,18,14,20,16,83,22,90,25,93,32,25,82
224,35,30,34,27,28,30,24,30,20,27,31,14,11,13,11,17,13,7,10,10,28,23,25,25,27,35,20,25,26,32,32,26,26,26,34,18,19,10,15,22,22,20,22,27,27,15,23,36,20,53,21,28,17,32,11,12,24,113,13,15,8,23,12,27,35,32,10,12,34,12,16,18,18,18,20,26,0,11,8,10,15,19,13,28,10,19,14,5,14,7,8,15,1,17,4,8,3,3,11,12,12,15,10,15,24,15,22,31,19,21,7,14,14,12,13,9,13,16,14,8,21,19,17,12,14,15,15,7,15,29,27,33,39,38,16,20,10,35,12,17,21,14,12,109,34,117,32,124,47,44,126
227,30,30,21,35,34,25,24,25,16,34,27,13,21,14,13,22,12,15,24,24,27,20,17,22,32,28,30,21,30,41,38,39,30,19,33,9,11,17,10,24,17,23,21,28,35,14,21,42,11,48,22,22,16,44,10,25,11,131,16,26,15,17,16,32,26,16,11,11,21,9,22,16,11,12,8,21,6,8,7,11,16,10,15,24,16,14,15,13,15,6,13,10,4,7,5,11,5,7,11,18,11,14,12,14,23,16,11,24,10,11,10,11,12,11,18,14,6,14,12,16,17,11,18,13,12,9,14,21,33,28,26,32,28,45,28,24,17,27,16,22,15,12,16,91,27,115,28,92,31,29,106
231,15,25,26,25,29,19,27,22,20,20,25,11,10,7,23,16,15,9,14,13,21,40,56,20,28,29,21,22,33,35,13,21,36,18,29,12,11,17,26,14,9,11,24,27,18,16,11,42,13,26,17,22,24,15,14,14,19,116,15,25,14,11,12,32,26,10,11,12,21,12,10,11,9,9,16,14,3,16,6,19,14,6,10,15,9,8,10,10,24,14,15,16,7,7,9,12,1,2,14,5,13,12,16,21,21,13,15,15,17,11,8,22,20,18,16,17,18,16,14,21,16,16,14,17,20,16,11,14,21,21,25,20,17,22,28,12,14,22,19,13,15,10,13,111,30,84,33,97,42,27,103
234,33,23,22,30,27,18,24,25,26,20,18,14,16,9,17,11,9,11,11,18,22,39,55,24,26,26,33,25,28,37,30,33,33,25,24,29,26,26,24,25,35,22,41,45,17,20,22,20,21,34,20,33,27,28,19,43,33,130,25,23,16,22,9,36,31,14,17,15,36,13,17,12,16,16,9,13,6,11,9,13,12,11,13,16,11,3,10,8,17,14,20,18,7,17,6,12,3,4,16,14,21,13,12,22,20,15,21,23,15,21,19,9,20,13,26,22,15,18,17,18,23,11,15,21,23,22,17,18,16,28,21,31,22,19,20,25,19,18,20,16,14,15,16,104,30,90,34,90,24,40,99
238,27,27,30,27,34,27,19,20,14,21,27,7,7,13,9,8,11,8,17,7,17,24,18,22,26,24,18,31,27,20,27,26,21,20,15,19,17,9,29,14,20,27,30,17,15,11,19,20,14,27,12,25,17,17,13,12,14,110,12,12,12,18,8,28,29,12,11,10,28,16,5,7,17,13,17,17,5,14,4,13,9,7,7,18,11,13,8,16,6,14,8,18,6,16,1,14,2,6,24,18,18,14,14,12,12,16,19,14,14,10,13,14,13,13,18,17,12,16,10,12,14,17,16,13,18,20,9,12,16,17,20,15,22,26,16,12,12,21,13,13,9,11,16,102,29,110,53,124,33,29,102
241,24,26,28,27,30,34,20,15,26,26,17,8,10,9,16,10,14,11,20,13,29,35,29,36,31,31,26,20,29,34,23,39,27,23,31,17,27,16,20,13,22,27,30,28,8,22,20,20,27,27,19,22,15,19,18,13,20,121,12,17,17,14,14,21,23,8,15,11,36,14,15,14,10,17,12,14,4,12,4,13,6,14,10,11,16,7,13,11,6,7,16,18,3,13,3,9,2,5,24,14,12,14,20,20,13,17,10,15,15,15,9,21,12,20,10,11,21,10,15,17,13,17,17,9,16,18,14,19,28,8,28,31,25,28,28,19,16,32,15,21,17,20,18,97,20,96,29,103,24,27,75
245,32,30,25,24,17,17,26,21,11,28,31,8,9,10,15,8,11,10,5,13,22,22,24,24,26,23,25,25,27,28,27,28,25,21,30,14,15,15,17,14,21,19,15,13,11,24,17,46,25,17,17,11,16,14,15,20,23,110,6,5,18,18,10,17,30,12,16,13,26,8,14,9,9,16,8,10,2,22,7,7,13,14,16,13,8,15,16,19,11,12,11,15,4,17,1,14,2,4,15,9,10,12,14,15,15,8,12,15,12,12,15,13,17,15,18,19,14,17,16,12,16,14,19,15,15,11,16,17,24,24,31,18,31,19,19,9,10,20,14,20,16,12,17,78,39,82,27,129,32,29,101
248,36,26,25,27,32,27,25,30,15,19,46,11,17,7,13,20,17,13,13,14,25,25,28,32,27,32,28,15,28,25,32,35,26,35,47,12,25,29,16,21,27,19,24,19,12,24,23,38,18,29,17,32,16,13,31,16,32,136,22,17,19,23,24,33,32,10,16,15,46,9,11,13,14,15,19,11,4,16,14,18,9,15,15,11,17,11,15,12,7,6,19,9,5,18,2,10,5,9,15,14,13,17,21,19,12,10,14,4,15,17,18,14,24,16,16,17,18,25,15,15,15,5,16,15,23,19,16,21,36,31,26,32,31,32,17,21,16,37,21,13,20,17,16,79,38,74,31,117,17,22,72
252,31,34,33,28,23,31,27,24,27,30,24,10,14,10,13,14,23,22,22,16,35,31,42,34,25,32,30,22,25,28,27,27,23,36,31,24,21,6,22,19,15,22,23,27,21,14,18,44,21,22,18,20,11,17,20,16,19,128,21,12,21,20,20,28,19,15,17,11,27,14,12,11,17,8,18,11,3,15,5,15,17,20,19,12,16,17,15,17,15,12,15,13,3,13,6,13,1,3,11,17,14,9,18,18,11,11,11,14,14,19,18,13,12,5,17,15,14,17,12,18,17,9,11,8,12,20,19,17,34,24,28,20,24,33,28,16,20,19,21,15,19,12,19,114,25,90,20,105,36,23,64
255,28,29,28,34,33,40,26,18,26,24,24,9,9,4,4,9,3,20,13,12,26,34,31,31,28,30,23,19,25,25,33,27,25,27,34,14,16,19,21,35,20,13,33,33,17,23,14,60,21,28,24,31,23,17,17,15,24,139,16,16,14,17,14,42,32,19,12,16,21,15,23,18,8,11,14,15,4,13,5,9,16,32,14,13,17,18,22,14,16,11,24,17,3,20,5,11,4,4,15,11,14,14,15,19,25,11,22,16,18,21,16,15,16,24,19,6,15,19,15,17,18,12,16,16,13,15,12,11,29,22,23,38,21,23,20,10,18,15,17,16,17,23,18,130,30,79,26,160,66,26,69
259,24,26,27,32,28,23,35,31,21,29,20,10,17,11,17,9,8,12,7,7,30,66,26,29,20,27,21,18,27,35,25,31,36,31,29,22,17,19,31,29,13,16,35,26,14,7,20,39,14,14,13,51,17,18,17,21,25,116,5,11,22,17,14,26,34,16,13,22,29,17,10,14,22,7,19,22,4,15,6,14,10,18,14,10,14,12,14,11,15,14,17,16,4,13,5,18,1,2,15,16,17,15,13,17,16,18,12,17,21,20,22,12,15,8,18,11,19,18,14,15,17,16,18,21,14,19,15,21,23,40,26,22,27,29,22,13,14,25,9,20,10,16,18,108,71,118,22,98,28,53,101
262,31,30,23,30,38,31,24,18,21,23,23,10,14,14,9,10,12,8,9,9,28,71,27,28,27,34,25,14,22,26,27,30,32,25,31,21,23,23,32,19,20,33,41,43,11,18,22,62,23,28,14,45,21,24,16,17,29,124,18,17,23,19,13,42,32,6,21,24,30,20,13,12,20,14,15,16,2,14,7,17,12,16,10,13,13,14,14,13,17,19,12,11,4,15,3,12,4,3,8,18,17,19,19,13,23,21,18,21,15,13,16,13,12,16,11,23,10,20,16,21,15,17,21,14,19,15,12,31,31,18,23,22,32,29,15,16,17,28,13,19,22,21,21,115,46,91,19,112,27,39,104
